PC6
"EXCHANGE%3DETR
MARKET_OPEN_MINUTE=540
MARKET_CLOSE_MINUTE=1050
INTERVAL=60
COLUMNS=DATE,CLOSE,HIGH,LOW,OPEN,VOLUME
DATA=
TIMEZONE_OFFSET=60
a1484640300,0.759,0.759,0.759,0.759,1320
207,0.743,0.743,0.743,0.743,1977
457,0.759,0.759,0.759,0.759,5000
a1484730240,0.76,0.76,0.76,0.76,13000
166,0.757,0.757,0.757,0.757,40000
a1484813100,0.736,0.736,0.736,0.736,70
49,0.742,0.742,0.742,0.742,1000
108,0.747,0.747,0.747,0.747,20000
a1484903940,0.74,0.74,0.74,0.74,3000
294,0.749,0.749,0.749,0.749,150
a1485158700,0.736,0.736,0.736,0.736,1250
16,0.72,0.72,0.72,0.72,1221
57,0.724,0.724,0.724,0.724,5000
318,0.724,0.724,0.724,0.724,2000
a1485267360,0.733,0.733,0.733,0.733,15000
a1485331500,0.75,0.75,0.75,0.75,830
10,0.75,0.75,0.75,0.75,36
19,0.75,0.75,0.75,0.75,3134
21,0.741,0.741,0.741,0.741,1000
53,0.744,0.744,0.744,0.744,40000
105,0.75,0.75,0.749,0.749,21866
318,0.732,0.732,0.732,0.732,3000
a1485417900,0.75,0.75,0.75,0.75,5000
82,0.757,0.757,0.757,0.757,200
a1485504300,0.758,0.758,0.758,0.758,1500
161,0.736,0.746,0.736,0.746,16000
a1485766860,0.74,0.74,0.74,0.74,6000
175,0.741,0.741,0.741,0.741,13000
343,0.74,0.74,0.74,0.74,10000
"
