FOT
"EXCHANGE%3DETR
MARKET_OPEN_MINUTE=540
MARKET_CLOSE_MINUTE=1050
INTERVAL=60
COLUMNS=DATE,CLOSE,HIGH,LOW,OPEN,VOLUME
DATA=
TIMEZONE_OFFSET=60
a1484657400,14.845,14.845,14.845,14.845,100
a1484749980,15.065,15.065,15.065,15.065,133
106,15.04,15.04,15.04,15.04,936
a1484813100,15.185,15.185,15.185,15.185,500
a1484900100,15.31,15.31,15.31,15.31,250
a1485180480,15.15,15.15,15.15,15.15,100
87,15.075,15.075,15.075,15.075,1000
a1485267240,15.075,15.075,15.075,15.075,400
28,15.065,15.065,15.065,15.065,70
29,15.065,15.065,15.065,15.065,170
a1485331620,15.4,15.4,15.4,15.4,70
231,14.75,14.75,14.75,14.75,34
a1485418080,15.12,15.12,15.12,15.12,250
8,15.13,15.13,15.13,15.13,250
97,14.995,15.005,14.995,15.005,2000
108,15.05,15.05,15.05,15.05,1655
110,15.05,15.05,15.05,15.05,199
114,15.05,15.05,15.05,15.05,1238
116,15.05,15.05,15.05,15.05,700
117,15.05,15.05,15.05,15.05,844
118,15.05,15.05,15.05,15.05,2655
159,14.975,14.98,14.975,14.98,2500
167,14.97,14.975,14.97,14.975,2000
425,14.975,14.975,14.975,14.975,32
a1485508020,14.975,14.975,14.975,14.975,250
a1485765420,14.8,14.8,14.8,14.8,500
462,14.7,14.7,14.7,14.7,500
464,14.7,14.7,14.7,14.7,100
"
