RTC
"EXCHANGE%3DETR
MARKET_OPEN_MINUTE=540
MARKET_CLOSE_MINUTE=1050
INTERVAL=60
COLUMNS=DATE,CLOSE,HIGH,LOW,OPEN,VOLUME
DATA=
TIMEZONE_OFFSET=60
a1484641140,1.67,1.67,1.67,1.67,400
114,1.7,1.7,1.7,1.7,100
a1484733180,1.78,1.78,1.75,1.75,1000
275,1.836,1.836,1.836,1.836,300
285,1.923,1.923,1.923,1.923,300
395,1.923,1.923,1.923,1.923,800
a1484812980,1.9,1.9,1.9,1.9,2000
2,1.959,1.959,1.959,1.959,200
39,1.959,1.959,1.959,1.959,250
121,1.929,1.929,1.929,1.929,1000
219,1.93,1.93,1.929,1.929,1970
487,1.95,1.95,1.929,1.929,3000
502,1.96,1.96,1.925,1.925,1000
a1484899440,1.93,1.93,1.93,1.93,215
44,1.93,1.93,1.93,1.93,1285
114,1.9,1.9,1.9,1.9,1554
a1485158580,1.9,1.9,1.9,1.9,525
16,1.9,1.9,1.9,1.9,2391
161,1.899,1.899,1.899,1.899,1628
163,1.899,1.899,1.899,1.899,1772
165,1.9,1.9,1.9,1.9,5530
337,1.9,1.9,1.9,1.9,170
391,1.95,1.95,1.915,1.915,5622
467,1.95,1.95,1.95,1.95,714
a1485252780,1.851,1.851,1.851,1.851,400
9,1.939,1.939,1.938,1.938,3600
23,1.94,1.94,1.939,1.939,2000
a1485334140,1.91,1.91,1.91,1.91,400
a1485417780,1.948,1.948,1.948,1.948,400
48,1.948,1.948,1.948,1.948,812
184,1.9,1.9,1.9,1.9,2000
a1485504180,1.85,1.85,1.85,1.85,100
91,1.95,1.95,1.95,1.95,5000
139,1.95,1.95,1.95,1.95,788
a1485773820,1.9,1.9,1.9,1.9,500
1,1.9,1.9,1.9,1.9,100
245,1.9,1.9,1.9,1.9,1400
320,1.97,1.97,1.97,1.97,510
"
