AT1
"EXCHANGE%3DETR
MARKET_OPEN_MINUTE=540
MARKET_CLOSE_MINUTE=1050
INTERVAL=60
COLUMNS=DATE,CLOSE,HIGH,LOW,OPEN,VOLUME
DATA=
TIMEZONE_OFFSET=60
a1484726820,4.189,4.189,4.189,4.189,100
a1484835240,4.133,4.15,4.133,4.15,5600
95,4.161,4.161,4.161,4.161,40
96,4.15,4.161,4.15,4.161,3460
98,4.15,4.15,4.15,4.15,500
109,4.12,4.12,4.12,4.12,2000
a1484911920,4.1,4.1,4.1,4.1,50
a1485172920,4.1,4.1,4.1,4.1,100
181,4.115,4.115,4.115,4.115,1290
183,4.115,4.115,4.115,4.115,2000
a1485254520,4.081,4.081,4.081,4.081,736
289,4.08,4.08,4.08,4.08,100
a1485332700,4.07,4.07,4.07,4.07,100
186,4.07,4.07,4.07,4.07,550
322,4.05,4.09,4.05,4.09,2700
334,4.05,4.05,4.05,4.05,20
a1485792840,4.001,4.001,4.001,4.001,100
"
