MA1
"EXCHANGE%3DETR
MARKET_OPEN_MINUTE=540
MARKET_CLOSE_MINUTE=1050
INTERVAL=60
COLUMNS=DATE,CLOSE,HIGH,LOW,OPEN,VOLUME
DATA=
TIMEZONE_OFFSET=60
a1484646180,1.86,1.86,1.859,1.859,3650
186,1.868,1.868,1.868,1.868,2000
394,1.87,1.87,1.869,1.869,2038
a1484729760,1.87,1.87,1.87,1.87,100
280,1.92,1.92,1.92,1.92,2000
443,1.87,1.87,1.87,1.87,7000
a1484818260,1.86,1.86,1.859,1.859,2117
3,1.86,1.86,1.859,1.859,1872
6,1.86,1.86,1.859,1.859,2480
12,1.86,1.86,1.86,1.86,2000
404,1.857,1.857,1.857,1.857,500
a1484911320,1.829,1.829,1.829,1.829,250
174,1.8,1.8,1.8,1.8,1000
301,1.83,1.83,1.83,1.83,148
a1485260880,1.819,1.819,1.819,1.819,1830
152,1.84,1.84,1.84,1.84,1800
153,1.771,1.771,1.771,1.771,1094
155,1.771,1.771,1.771,1.771,1093
a1485339480,1.791,1.791,1.791,1.791,95
67,1.75,1.751,1.75,1.751,1093
137,1.79,1.79,1.789,1.789,2482
138,1.792,1.792,1.792,1.792,100
a1485444660,1.769,1.769,1.766,1.766,1000
12,1.727,1.727,1.727,1.727,1093
a1485505200,1.79,1.79,1.79,1.79,1085
88,1.736,1.736,1.736,1.736,1094
a1485769140,1.768,1.768,1.768,1.768,400
99,1.769,1.769,1.769,1.769,694
204,1.77,1.77,1.77,1.77,400
"
