NBG6
"EXCHANGE%3DETR
MARKET_OPEN_MINUTE=540
MARKET_CLOSE_MINUTE=1050
INTERVAL=60
COLUMNS=DATE,CLOSE,HIGH,LOW,OPEN,VOLUME
DATA=
TIMEZONE_OFFSET=60
a1484826180,61.99,61.99,61.99,61.99,81
a1485165060,61.98,61.98,61.98,61.98,47
a1485254700,61.87,61.87,61.86,61.86,200
48,61.21,61.22,61.21,61.22,120
116,62.4,62.4,61.92,61.92,700
281,62.49,62.49,62.39,62.39,576
287,62.41,62.41,62.41,62.41,4
327,62.5,62.5,62.25,62.25,200
a1485332580,63.1,63.1,62.74,62.74,300
4,63.24,63.24,63.24,63.24,4
62,62.1,62.1,62.1,62.1,50
146,63.25,63.25,63.24,63.24,80
165,63.25,63.25,63.25,63.25,40
a1485423780,63.6,63.6,63.44,63.44,570
1,63.6,63.6,63.6,63.6,30
178,64,64,64,64,22
304,64,64,64,64,18
326,64.1,64.1,64.1,64.1,100
a1485507420,65.3,65.3,64.99,64.99,802
1,64.94,64.94,64.94,64.94,100
13,63.54,63.54,63.54,63.54,87
55,65.26,65.26,65.26,65.26,318
56,64.74,64.74,64.74,64.74,101
58,64.75,64.75,64.75,64.75,100
149,64.82,64.82,64.82,64.82,34
209,64.01,64.01,64.01,64.01,50
259,64.41,64.41,64.41,64.41,50
363,64.1,64.41,64.1,64.41,49
384,64,64.11,64,64.11,603
446,63.99,63.99,63.99,63.99,80
a1485766980,63.22,63.22,63.22,63.22,30
79,64.44,64.44,64.44,64.44,44
"
