17T
"EXCHANGE%3DETR
MARKET_OPEN_MINUTE=540
MARKET_CLOSE_MINUTE=1050
INTERVAL=60
COLUMNS=DATE,CLOSE,HIGH,LOW,OPEN,VOLUME
DATA=
TIMEZONE_OFFSET=60
a1484813100,17.555,17.555,17.555,17.555,23
488,17.555,17.555,17.555,17.555,100
a1485158700,17.19,17.19,17.19,17.19,12
392,17.395,17.395,17.395,17.395,12
a1485261900,17.09,17.09,17.09,17.09,3
a1485437280,17.785,17.785,17.785,17.785,81
135,17.77,17.77,17.77,17.77,8
a1485530460,17.9,17.9,17.9,17.9,8
a1485763500,17.765,17.765,17.765,17.765,1
375,18,18,18,18,3
"
