AGE
"EXCHANGE%3DETR
MARKET_OPEN_MINUTE=540
MARKET_CLOSE_MINUTE=1050
INTERVAL=60
COLUMNS=DATE,CLOSE,HIGH,LOW,OPEN,VOLUME
DATA=
TIMEZONE_OFFSET=60
a1484670180,3.646,3.647,3.646,3.647,7085
942,3.694,3.694,3.694,3.694,500
a1484834520,3.599,3.599,3.599,3.599,650
10,3.6,3.6,3.6,3.6,125
22,3.61,3.61,3.61,3.61,1000
a1485245100,3.709,3.709,3.709,3.709,800
174,3.741,3.741,3.741,3.741,1100
277,3.745,3.745,3.745,3.745,350
394,3.691,3.691,3.691,3.691,100
a1485331620,3.75,3.75,3.75,3.75,600
86,3.757,3.757,3.757,3.757,2000
144,3.786,3.786,3.786,3.786,200
a1485428340,3.808,3.808,3.808,3.808,1000
a1485526860,3.711,3.711,3.71,3.71,3000
"
