PHBN
"EXCHANGE%3DETR
MARKET_OPEN_MINUTE=540
MARKET_CLOSE_MINUTE=1050
INTERVAL=60
COLUMNS=DATE,CLOSE,HIGH,LOW,OPEN,VOLUME
DATA=
TIMEZONE_OFFSET=60
a1484821080,120,120,120,120,70
a1484899500,119.55,119.55,119.55,119.55,29
3,119.2,119.2,119.2,119.2,58
123,119.9,119.9,119.9,119.9,200
a1485163080,118.75,118.75,118.75,118.75,120
104,118.85,118.85,118.85,118.85,300
109,118.85,118.85,118.85,118.85,250
110,118.95,118.95,118.95,118.95,550
a1485358320,119.5,119.5,119.5,119.5,25
a1485427980,121.8,121.8,121.8,121.8,75
"
