CDM1
"EXCHANGE%3DETR
MARKET_OPEN_MINUTE=540
MARKET_CLOSE_MINUTE=1050
INTERVAL=60
COLUMNS=DATE,CLOSE,HIGH,LOW,OPEN,VOLUME
DATA=
TIMEZONE_OFFSET=60
a1485158820,10.9,10.9,10.9,10.9,937
93,10.945,10.945,10.945,10.945,250
384,10.75,10.75,10.75,10.75,100
387,10.845,10.845,10.845,10.845,500
462,11.025,11.025,11.025,11.025,100
a1485245100,11.15,11.15,11.15,11.15,268
49,10.905,10.905,10.905,10.905,340
188,10.905,10.905,10.905,10.905,275
486,11.205,11.205,11.205,11.205,100
a1485336480,10.995,10.995,10.995,10.995,270
244,10.975,10.975,10.975,10.975,80
341,10.71,10.71,10.71,10.71,140
383,10.61,10.61,10.61,10.61,299
384,10.61,10.61,10.61,10.61,1
a1485428880,10.505,10.505,10.505,10.505,50
101,10.3,10.3,10.3,10.3,630
309,10.3,10.465,10.3,10.465,5000
a1485511440,10.045,10.045,10.045,10.045,135
167,10.31,10.31,10.31,10.31,350
370,10.55,10.55,10.54,10.54,800
372,10.545,10.545,10.545,10.545,130
a1485764220,10.315,10.315,10.315,10.315,500
28,10.525,10.525,10.525,10.525,46
461,10.66,10.66,10.66,10.66,100
"
