ART
"EXCHANGE%3DETR
MARKET_OPEN_MINUTE=540
MARKET_CLOSE_MINUTE=1050
INTERVAL=60
COLUMNS=DATE,CLOSE,HIGH,LOW,OPEN,VOLUME
DATA=
TIMEZONE_OFFSET=60
a1484730000,2.851,2.851,2.851,2.851,3
164,2.95,2.95,2.95,2.95,500
298,2.851,2.851,2.851,2.851,9
a1484813400,2.92,2.92,2.92,2.92,291
a1485164940,2.811,2.839,2.811,2.839,3000
10,2.81,2.81,2.81,2.81,50
315,2.926,2.926,2.926,2.926,396
a1485244980,2.81,2.81,2.81,2.81,139
12,2.81,2.81,2.81,2.81,500
30,2.81,2.81,2.81,2.81,80
a1485331380,2.81,2.81,2.81,2.81,35
10,2.8,2.81,2.8,2.81,200
a1485417900,2.62,2.62,2.62,2.62,13054
5,2.955,2.955,2.854,2.854,200
22,2.62,2.7,2.62,2.7,3088
27,2.599,2.599,2.599,2.599,400
40,2.699,2.699,2.699,2.699,240
465,2.531,2.531,2.531,2.531,1500
475,2.699,2.699,2.699,2.699,50
476,2.585,2.586,2.585,2.586,1104
477,2.57,2.571,2.57,2.571,911
478,2.697,2.697,2.571,2.571,400
a1485504420,2.679,2.679,2.679,2.679,808
133,2.649,2.649,2.649,2.649,200
a1485793500,2.49,2.49,2.49,2.49,1200
"
