3G8A
"EXCHANGE%3DETR
MARKET_OPEN_MINUTE=540
MARKET_CLOSE_MINUTE=1050
INTERVAL=60
COLUMNS=DATE,CLOSE,HIGH,LOW,OPEN,VOLUME
DATA=
TIMEZONE_OFFSET=60
a1485185820,0.19,0.19,0.19,0.19,20000
a1485246420,0.194,0.194,0.192,0.192,4436
473,0.19,0.19,0.19,0.19,10000
a1485337980,0.191,0.191,0.19,0.19,46000
19,0.171,0.181,0.171,0.181,5000
73,0.19,0.19,0.19,0.19,10000
98,0.19,0.19,0.19,0.19,20000
a1485423720,0.193,0.193,0.193,0.193,10000
35,0.193,0.193,0.193,0.193,18000
37,0.193,0.193,0.193,0.193,18000
39,0.193,0.193,0.193,0.193,18000
41,0.193,0.193,0.193,0.193,6000
42,0.193,0.193,0.193,0.193,12000
71,0.193,0.193,0.193,0.193,15000
74,0.193,0.193,0.193,0.193,10000
77,0.193,0.193,0.193,0.193,3000
104,0.193,0.193,0.193,0.193,5000
108,0.193,0.193,0.193,0.193,18000
110,0.193,0.193,0.193,0.193,36000
117,0.193,0.193,0.193,0.193,1000
158,0.194,0.194,0.194,0.194,51654
274,0.195,0.195,0.195,0.195,20000
290,0.195,0.195,0.195,0.195,7000
352,0.191,0.191,0.191,0.191,20000
386,0.194,0.194,0.194,0.194,10000
a1485505080,0.191,0.191,0.191,0.191,50000
4,0.191,0.191,0.191,0.191,10000
257,0.19,0.19,0.19,0.19,5250
290,0.185,0.185,0.185,0.185,20000
447,0.185,0.185,0.185,0.185,100
a1485765660,0.19,0.19,0.19,0.19,400
23,0.185,0.185,0.185,0.185,10500
117,0.185,0.185,0.185,0.185,4500
170,0.19,0.19,0.19,0.19,10000
357,0.19,0.19,0.19,0.19,75000
383,0.19,0.19,0.19,0.19,15000
391,0.185,0.185,0.185,0.185,5550
408,0.19,0.19,0.19,0.19,100
442,0.19,0.19,0.19,0.19,2100
"
