WUG3
"EXCHANGE%3DETR
MARKET_OPEN_MINUTE=540
MARKET_CLOSE_MINUTE=1050
INTERVAL=60
COLUMNS=DATE,CLOSE,HIGH,LOW,OPEN,VOLUME
DATA=
TIMEZONE_OFFSET=60
a1484645520,22.2,22.2,22.2,22.2,562
3,22.33,22.33,22.325,22.325,420
46,22.52,22.52,22.52,22.52,90
48,22.33,22.335,22.33,22.335,222
49,22.235,22.235,22.235,22.235,446
71,22.32,22.32,22.32,22.32,270
86,22.32,22.32,22.32,22.32,200
91,22.2,22.2,22.2,22.2,25
110,22.315,22.315,22.315,22.315,208
132,22.315,22.315,22.315,22.315,40
133,22.315,22.315,22.315,22.315,200
184,22.2,22.2,22.2,22.2,200
185,22.2,22.2,22.2,22.2,544
a1484726580,22.48,22.48,22.48,22.48,251
2,22.475,22.475,22.475,22.475,200
28,22.475,22.475,22.475,22.475,263
57,22.305,22.305,22.305,22.305,3
124,22.475,22.475,22.475,22.475,50
156,22.475,22.475,22.475,22.475,200
161,22.475,22.475,22.475,22.475,130
246,22.475,22.475,22.475,22.475,109
360,22.35,22.355,22.35,22.355,950
493,22.34,22.34,22.34,22.34,14
a1484812980,22.48,22.48,22.48,22.48,110
24,22.485,22.485,22.485,22.485,109
45,22.48,22.48,22.48,22.48,200
71,22.48,22.48,22.48,22.48,120
79,22.48,22.48,22.48,22.48,30
127,22.48,22.48,22.48,22.48,70
128,22.48,22.48,22.48,22.48,7
143,22.405,22.405,22.405,22.405,230
145,22.405,22.405,22.405,22.405,150
176,22.405,22.405,22.405,22.405,75
272,22.41,22.41,22.41,22.41,50
293,22.585,22.585,22.585,22.585,90
328,22.405,22.405,22.405,22.405,125
436,22.33,22.33,22.33,22.33,455
a1484905320,22.4,22.4,22.4,22.4,100
1,22.25,22.25,22.25,22.25,531
156,22.54,22.54,22.54,22.54,100
a1485159480,22.42,22.425,22.42,22.425,268
a1485246720,22.585,22.585,22.585,22.585,100
12,22.585,22.585,22.585,22.585,338
131,22.585,22.585,22.585,22.585,150
239,22.585,22.585,22.585,22.585,320
432,22.465,22.465,22.465,22.465,265
433,22.58,22.58,22.575,22.575,225
a1485334440,22.575,22.575,22.575,22.575,100
21,22.575,22.575,22.575,22.575,293
114,22.405,22.575,22.405,22.575,243
a1485432180,22.145,22.145,22.145,22.145,500
16,22.38,22.38,22.375,22.375,1159
251,22.38,22.38,22.38,22.38,645
a1485504240,22.155,22.155,22.155,22.155,50
21,22.38,22.38,22.38,22.38,644
29,22.375,22.375,22.375,22.375,257
30,22.38,22.38,22.38,22.38,17
314,22.485,22.485,22.48,22.48,450
374,22.38,22.38,22.38,22.38,100
478,22.58,22.58,22.48,22.48,1512
482,22.59,22.59,22.58,22.58,211
484,22.7,22.7,22.7,22.7,800
485,22.69,22.7,22.69,22.7,600
486,22.7,22.7,22.69,22.69,700
487,22.7,22.7,22.7,22.7,500
488,22.69,22.69,22.545,22.69,556
489,22.69,22.69,22.69,22.69,329
493,22.69,22.7,22.69,22.7,100
497,22.69,22.69,22.69,22.69,300
a1485763380,22.685,22.685,22.685,22.685,200
9,22.7,22.7,22.685,22.685,700
15,22.7,22.7,22.7,22.7,154
20,22.7,22.7,22.7,22.7,48
21,23.035,23.035,22.7,22.7,1256
23,23.45,23.45,23.45,23.45,944
27,23.27,23.32,23.27,23.32,387
46,23.105,23.105,23.105,23.105,500
49,23.005,23.005,23.005,23.005,381
59,23,23,23,23,220
60,23,23,23,23,300
69,22.855,22.9,22.855,22.9,589
85,22.995,22.995,22.995,22.995,50
122,23,23,23,23,32
130,23,23,23,23,500
137,23.045,23.055,23.045,23.055,272
141,22.995,22.995,22.995,22.995,200
172,22.91,22.91,22.91,22.91,45
216,22.9,22.91,22.9,22.91,385
221,22.875,22.875,22.875,22.875,100
223,22.865,22.865,22.865,22.865,400
235,22.9,22.9,22.9,22.9,135
284,22.985,22.985,22.985,22.985,664
285,22.985,22.985,22.985,22.985,325
290,22.99,22.99,22.99,22.99,1000
292,23,23,23,23,250
293,23,23,23,23,365
311,23.17,23.17,23.17,23.17,35
368,22.955,23,22.955,23,493
370,22.89,22.89,22.89,22.89,507
472,22.89,22.89,22.89,22.89,132
473,22.89,22.89,22.89,22.89,138
474,22.89,22.89,22.89,22.89,126
"
