MBQ
"EXCHANGE%3DETR
MARKET_OPEN_MINUTE=540
MARKET_CLOSE_MINUTE=1050
INTERVAL=60
COLUMNS=DATE,CLOSE,HIGH,LOW,OPEN,VOLUME
DATA=
TIMEZONE_OFFSET=60
a1484652300,14.95,14.95,14.95,14.95,500
93,14.95,14.95,14.95,14.95,107
153,14.95,14.95,14.95,14.95,25
a1484747640,14.615,14.615,14.615,14.615,1000
7,14.945,14.945,14.945,14.945,21
28,14.945,14.945,14.945,14.945,91
a1484812980,14.95,14.95,14.95,14.95,339
38,14.945,14.945,14.94,14.94,1015
77,14.94,14.94,14.94,14.94,1000
114,14.95,14.95,14.95,14.95,19
116,14.675,14.675,14.675,14.675,1000
147,14.945,14.945,14.945,14.945,55
172,14.945,14.945,14.945,14.945,28
309,14.655,14.655,14.655,14.655,15
398,15,15,14.845,14.845,3400
402,14.995,14.995,14.995,14.995,120
a1484902440,14.655,14.655,14.655,14.655,541
31,14.605,14.605,14.605,14.605,530
56,14.99,14.99,14.99,14.99,22
140,14.935,14.935,14.935,14.935,71
162,14.655,14.655,14.655,14.655,700
172,14.65,14.65,14.65,14.65,150
232,14.935,14.935,14.935,14.935,23
278,14.67,14.675,14.67,14.675,1196
279,14.67,14.675,14.67,14.675,216
284,14.665,14.665,14.665,14.665,102
a1485158580,14.8,14.8,14.8,14.8,350
12,14.95,14.95,14.795,14.795,2000
16,14.65,14.65,14.65,14.65,650
51,14.65,14.65,14.65,14.65,105
242,14.6,14.6,14.6,14.6,500
267,14.65,14.65,14.65,14.65,24
a1485245340,14.405,14.405,14.405,14.405,783
1,14.4,14.405,14.4,14.405,1000
37,14.7,14.71,14.7,14.71,95
85,14.5,14.5,14.5,14.5,1200
108,14.55,14.55,14.545,14.545,1825
125,14.675,14.675,14.675,14.675,46
180,14.5,14.5,14.5,14.5,330
257,14.5,14.5,14.5,14.5,470
368,14.55,14.55,14.55,14.55,447
389,14.55,14.55,14.55,14.55,500
a1485353460,14.5,14.5,14.5,14.5,500
52,14.575,14.575,14.575,14.575,31
97,14.595,14.595,14.595,14.595,134
a1485429120,14.58,14.58,14.58,14.58,300
5,14.55,14.55,14.55,14.55,450
81,14.58,14.58,14.58,14.58,17
114,14.58,14.58,14.58,14.58,8
116,14.58,14.58,14.58,14.58,108
157,14.55,14.55,14.55,14.55,218
205,14.55,14.55,14.55,14.55,300
a1485507060,14.505,14.55,14.505,14.55,166
35,14.5,14.5,14.5,14.5,6
136,14.6,14.6,14.6,14.6,22
281,14.5,14.5,14.5,14.5,150
411,14.6,14.6,14.6,14.6,30
417,14.6,14.6,14.6,14.6,96
a1485763380,14.4,14.4,14.4,14.4,49
76,14.59,14.59,14.59,14.59,92
102,14.43,14.43,14.43,14.43,600
124,14.4,14.41,14.4,14.41,1200
144,14.58,14.58,14.58,14.58,22
188,14.58,14.58,14.58,14.58,20
440,14.4,14.4,14.4,14.4,39
486,14.4,14.4,14.4,14.4,174
"
