WGF1
"EXCHANGE%3DETR
MARKET_OPEN_MINUTE=540
MARKET_CLOSE_MINUTE=1050
INTERVAL=60
COLUMNS=DATE,CLOSE,HIGH,LOW,OPEN,VOLUME
DATA=
TIMEZONE_OFFSET=60
a1484640180,16.3,16.3,16.3,16.3,66
a1484813460,16.5,16.5,16.5,16.5,3
a1484899380,16.64,16.64,16.64,16.64,30
216,16.45,16.45,16.45,16.45,276
a1485256200,16.6,16.6,16.6,16.6,34
a1485331380,16.8,16.8,16.8,16.8,10
131,16.45,16.45,16.45,16.45,10
170,16.8,16.8,16.8,16.8,34
a1485438360,16.45,16.45,16.45,16.45,25
a1485531780,16.455,16.455,16.455,16.455,42
a1485765000,16.455,16.455,16.455,16.455,200
305,16.35,16.35,16.35,16.35,50
"
