4DS
"EXCHANGE%3DETR
MARKET_OPEN_MINUTE=540
MARKET_CLOSE_MINUTE=1050
INTERVAL=60
COLUMNS=DATE,CLOSE,HIGH,LOW,OPEN,VOLUME
DATA=
TIMEZONE_OFFSET=60
a1484645640,7.689,7.689,7.689,7.689,665
a1484726700,7.5,7.5,7.5,7.5,1700
125,7.579,7.579,7.578,7.578,539
165,7.639,7.639,7.639,7.639,77
333,7.639,7.639,7.639,7.639,100
454,7.58,7.58,7.58,7.58,100
a1484839140,7.7,7.7,7.698,7.698,1317
a1484901240,7.85,7.85,7.795,7.795,413
5,7.95,7.95,7.949,7.949,230
6,8,8,7.9,7.9,154
32,8,8,8,8,500
48,7.99,7.99,7.99,7.99,750
160,7.9,7.9,7.9,7.9,100
161,7.84,7.84,7.84,7.84,267
166,7.801,7.82,7.801,7.82,2000
170,7.8,7.8,7.8,7.8,200
193,7.701,7.702,7.701,7.702,213
a1485158580,7.65,7.65,7.65,7.65,33
9,7.651,7.651,7.651,7.651,280
26,7.75,7.75,7.75,7.75,187
a1485244980,7.85,7.85,7.85,7.85,100
62,7.88,7.88,7.879,7.879,1000
200,7.9,7.9,7.889,7.889,1100
358,7.85,7.85,7.85,7.85,131
446,7.86,7.86,7.86,7.86,507
467,7.979,7.979,7.979,7.979,50
a1485334260,7.969,7.969,7.969,7.969,50
a1485422580,7.95,7.95,7.95,7.95,1300
293,7.947,7.947,7.947,7.947,500
329,7.947,7.947,7.947,7.947,100
a1485512700,7.88,7.88,7.88,7.88,750
199,7.85,7.85,7.85,7.85,600
266,7.901,7.901,7.85,7.85,200
a1485785460,7.751,7.8,7.751,7.8,500
"
