YOC
"EXCHANGE%3DETR
MARKET_OPEN_MINUTE=540
MARKET_CLOSE_MINUTE=1050
INTERVAL=60
COLUMNS=DATE,CLOSE,HIGH,LOW,OPEN,VOLUME
DATA=
TIMEZONE_OFFSET=60
a1484641440,3.964,3.964,3.963,3.963,800
8,3.988,3.988,3.988,3.988,60
46,3.95,3.95,3.95,3.95,450
122,3.86,3.86,3.86,3.86,600
137,3.814,3.86,3.814,3.86,400
448,3.86,3.86,3.859,3.859,667
a1484732340,3.752,3.752,3.752,3.752,550
33,3.811,3.811,3.811,3.811,405
81,3.899,3.899,3.899,3.899,359
188,3.899,3.899,3.899,3.899,63
224,3.923,3.923,3.899,3.899,4563
225,3.973,3.973,3.972,3.972,1360
a1484823300,3.887,3.887,3.887,3.887,1670
37,3.886,3.886,3.886,3.886,84
a1484916600,3.885,3.885,3.885,3.885,202
113,3.885,3.885,3.885,3.885,75
a1485164220,3.752,3.756,3.752,3.756,700
81,3.798,3.798,3.798,3.798,52
104,3.854,3.854,3.701,3.702,1200
364,3.775,3.775,3.775,3.775,1000
379,3.8,3.8,3.8,3.8,1000
381,3.876,3.876,3.798,3.8,2265
a1485255360,3.7,3.7,3.7,3.7,1763
147,3.848,3.848,3.848,3.848,192
155,3.847,3.847,3.847,3.847,62
a1485354300,3.75,3.751,3.75,3.751,1104
25,3.848,3.848,3.848,3.848,59
a1485441600,3.721,3.721,3.721,3.721,500
12,3.848,3.848,3.848,3.848,54
a1485529500,3.721,3.721,3.721,3.721,50
a1485765540,3.889,3.889,3.889,3.889,146
275,3.721,3.728,3.721,3.728,500
316,3.721,3.721,3.721,3.721,1280
"
