2HP
"EXCHANGE%3DETR
MARKET_OPEN_MINUTE=540
MARKET_CLOSE_MINUTE=1050
INTERVAL=60
COLUMNS=DATE,CLOSE,HIGH,LOW,OPEN,VOLUME
DATA=
TIMEZONE_OFFSET=60
a1484652180,21.4,21.4,21.4,21.4,100
a1484833440,21.31,21.31,21.31,21.31,150
a1485158700,21.06,21.06,21.06,21.06,1170
20,21.06,21.06,21.06,21.06,499
45,21.2,21.2,21.2,21.2,500
468,20.995,21,20.995,21,145
a1485248400,20.9,20.9,20.9,20.9,300
420,21.305,21.305,21.305,21.305,150
a1485331500,21.3,21.3,21.3,21.3,49
1,21.3,21.3,21.3,21.3,51
328,21.15,21.15,21.15,21.15,1898
464,21.27,21.27,21.27,21.27,48
492,21.25,21.25,21.25,21.25,116
a1485417900,21.485,21.485,21.485,21.485,48
137,21.635,21.635,21.635,21.635,190
204,21.6,21.6,21.6,21.6,300
451,21.455,21.455,21.455,21.455,374
456,21.4,21.4,21.4,21.4,100
472,21.4,21.4,21.4,21.4,274
a1485506400,21.025,21.025,21.025,21.025,126
383,21.12,21.12,21.12,21.12,37
a1485763500,20.79,20.79,20.79,20.79,40
"
