CRA1
"EXCHANGE%3DETR
MARKET_OPEN_MINUTE=540
MARKET_CLOSE_MINUTE=1050
INTERVAL=60
COLUMNS=DATE,CLOSE,HIGH,LOW,OPEN,VOLUME
DATA=
TIMEZONE_OFFSET=60
a1484641560,44.47,44.47,44.47,44.47,100
406,43.31,43.31,43.31,43.31,40
a1484742900,44.39,44.39,44.39,44.39,50
a1484813100,44.44,44.44,44.44,44.44,100
30,44.5,44.5,44.44,44.44,1776
463,43.865,43.865,43.865,43.865,628
a1484926080,43.375,43.375,43.375,43.375,3
31,44,44,44,44,70
a1485245100,44.5,44.5,44.5,44.5,216
26,45,45,45,45,70
58,44.85,44.85,44.85,44.85,50
122,45.3,45.3,45.3,45.3,35
a1485331500,47.085,47.085,46.3,46.3,729
4,46.3,46.3,46.3,46.3,89
54,46.1,46.1,46.1,46.1,300
61,46.1,46.1,46.1,46.1,170
64,46.05,46.1,46.05,46.1,100
90,46.05,46.05,46.05,46.05,130
115,45.65,45.65,45.65,45.65,200
253,45.5,45.5,45.5,45.5,82
294,45.5,45.5,45.5,45.5,188
369,46.305,46.305,46.2,46.2,1100
a1485418860,46,46.005,46,46.005,134
245,45.8,45.805,45.8,45.805,274
458,46.25,46.25,46.25,46.25,296
a1485504300,46.945,46.945,46.945,46.945,900
75,46.7,46.7,46.7,46.7,100
149,46.5,46.5,46.5,46.5,100
322,46.105,46.5,46.105,46.5,400
400,46.9,46.9,46.9,46.9,600
500,46.49,46.49,46.49,46.49,350
501,46.98,46.98,46.98,46.98,500
a1485774900,46.25,46.25,46.25,46.25,550
161,47,47,46.98,46.98,550
259,46.405,46.405,46.405,46.405,35
286,47.165,47.165,47.165,47.165,1000
"
