M12
"EXCHANGE%3DETR
MARKET_OPEN_MINUTE=540
MARKET_CLOSE_MINUTE=1050
INTERVAL=60
COLUMNS=DATE,CLOSE,HIGH,LOW,OPEN,VOLUME
DATA=
TIMEZONE_OFFSET=60
a1484641080,10.04,10.04,10.04,10.04,408
427,10.03,10.03,10.03,10.03,200
a1484729220,9.881,9.881,9.881,9.881,100
a1484824200,9.92,9.92,9.92,9.92,240
1,9.92,9.92,9.92,9.92,260
256,10.025,10.025,10.025,10.025,160
a1484907960,10.02,10.02,10.02,10.02,5
a1485162420,9.85,9.9,9.85,9.9,200
a1485258960,9.75,9.75,9.75,9.75,30
14,9.95,9.95,9.95,9.95,300
268,10.03,10.03,10.02,10.02,100
a1485360060,10.03,10.03,10.03,10.03,331
5,9.802,9.802,9.802,9.802,25
a1485425520,9.75,9.75,9.75,9.75,105
a1485520920,10.03,10.03,10.025,10.025,200
a1485763380,10.03,10.03,10.03,10.03,250
88,10.025,10.025,10.025,10.025,3
"
