NESM
"EXCHANGE%3DETR
MARKET_OPEN_MINUTE=540
MARKET_CLOSE_MINUTE=1050
INTERVAL=60
COLUMNS=DATE,CLOSE,HIGH,LOW,OPEN,VOLUME
DATA=
TIMEZONE_OFFSET=60
a1484640300,68.81,68.81,68.81,68.81,30
64,68.7,68.71,68.7,68.71,100
110,68.75,68.75,68.74,68.74,500
111,68.75,68.75,68.74,68.74,173
312,68.51,68.51,68.51,68.51,50
359,68.5,68.5,68.5,68.5,100
a1484726700,68.66,68.66,68.66,68.66,8
132,68.93,68.93,68.93,68.93,100
152,68.87,68.87,68.87,68.87,400
327,68.86,68.86,68.86,68.86,100
374,68.87,68.87,68.87,68.87,50
a1484813100,68.75,68.75,68.75,68.75,35
4,68.75,68.75,68.75,68.75,15
104,68.5,68.51,68.5,68.51,200
171,68.5,68.5,68.5,68.5,165
175,68.45,68.5,68.45,68.5,123
463,68.45,68.45,68.45,68.45,10
502,68.26,68.3,68.26,68.3,74
a1484899500,68.21,68.21,68.21,68.21,2
233,68.21,68.21,68.21,68.21,60
421,68.33,68.33,68.29,68.29,1460
a1485158700,68.24,68.24,68.24,68.24,50
20,68.05,68.05,68.05,68.05,105
49,68.06,68.06,68.06,68.06,300
96,68.19,68.19,68.15,68.15,200
148,68.6,68.6,68.36,68.36,220
161,68.19,68.19,68.19,68.19,500
317,68.18,68.19,68.18,68.19,100
492,67.84,68,67.84,68,92
a1485245100,68.33,68.33,68.33,68.33,25
206,68.34,68.34,68.34,68.34,100
239,68.25,68.25,68.25,68.25,90
348,68.07,68.07,68.07,68.07,15
352,68.07,68.07,68.07,68.07,10
463,68.16,68.16,68.16,68.16,34
a1485331500,68.35,68.35,68.35,68.35,21
29,68.47,68.47,68.47,68.47,100
74,68.65,68.65,68.65,68.65,100
219,68.46,68.46,68.46,68.46,7
303,68.44,68.44,68.44,68.44,100
407,68.39,68.39,68.39,68.39,200
479,68.38,68.38,68.38,68.38,5
496,69.15,69.15,69.15,69.15,60
a1485417900,68.3,68.3,68.3,68.3,25
42,68.54,68.54,68.54,68.54,76
130,68.37,68.37,68.37,68.37,50
180,68.3,68.3,68.3,68.3,75
331,68.53,68.53,68.53,68.53,4
a1485504300,68.49,68.49,68.49,68.49,80
9,68.59,68.59,68.43,68.43,150
110,68.5,68.5,68.5,68.5,50
118,68.51,68.51,68.51,68.51,250
347,68.5,68.5,68.5,68.5,50
350,68.4,68.4,68.4,68.4,200
442,68.03,68.03,68.03,68.03,300
a1485763500,68.48,68.48,68.48,68.48,25
202,67.51,67.67,67.51,67.67,107
406,67.79,67.79,67.79,67.79,300
"
