N2F
"EXCHANGE%3DETR
MARKET_OPEN_MINUTE=540
MARKET_CLOSE_MINUTE=1050
INTERVAL=60
COLUMNS=DATE,CLOSE,HIGH,LOW,OPEN,VOLUME
DATA=
TIMEZONE_OFFSET=60
a1484644800,1.925,1.925,1.925,1.925,500
4,1.925,1.925,1.925,1.925,500
16,1.968,1.968,1.968,1.968,1000
155,1.932,1.932,1.932,1.932,500
174,1.932,1.932,1.932,1.932,1300
368,1.931,1.932,1.931,1.932,2000
a1484732460,1.931,1.931,1.931,1.931,500
17,1.931,1.931,1.931,1.931,500
36,1.931,1.931,1.931,1.931,500
45,1.925,1.931,1.925,1.931,2000
48,1.925,1.925,1.925,1.925,520
96,1.925,1.925,1.925,1.925,1500
133,1.925,1.925,1.925,1.925,179
134,1.92,1.92,1.92,1.92,1500
222,1.925,1.925,1.925,1.925,821
237,1.922,1.922,1.922,1.922,913
245,1.922,1.922,1.922,1.922,454
a1484819520,1.92,1.92,1.92,1.92,1000
2,1.92,1.92,1.92,1.92,1000
30,1.92,1.92,1.92,1.92,2319
191,1.906,1.92,1.906,1.92,5144
192,1.9,1.905,1.9,1.905,5000
193,1.881,1.9,1.881,1.9,3800
196,1.872,1.88,1.872,1.88,3000
213,1.851,1.862,1.851,1.862,7298
215,1.848,1.85,1.848,1.85,4600
216,1.8,1.8,1.799,1.799,2800
224,1.799,1.799,1.799,1.799,500
234,1.74,1.74,1.74,1.74,2644
235,1.739,1.739,1.739,1.739,404
238,1.74,1.74,1.739,1.739,3000
243,1.74,1.74,1.703,1.703,3845
247,1.739,1.739,1.739,1.739,2500
248,1.702,1.71,1.702,1.71,3600
251,1.74,1.74,1.74,1.74,2220
256,1.74,1.74,1.74,1.74,687
264,1.74,1.74,1.72,1.72,4280
270,1.74,1.74,1.74,1.74,353
297,1.788,1.788,1.788,1.788,600
346,1.711,1.711,1.711,1.711,1532
a1484899680,1.73,1.73,1.729,1.729,6392
31,1.743,1.743,1.743,1.743,800
55,1.75,1.75,1.75,1.75,1200
69,1.73,1.73,1.73,1.73,3608
75,1.72,1.72,1.72,1.72,5000
104,1.73,1.73,1.729,1.729,1300
115,1.73,1.73,1.73,1.73,5000
128,1.73,1.73,1.73,1.73,5000
295,1.73,1.73,1.73,1.73,6350
312,1.749,1.749,1.749,1.749,1000
330,1.75,1.75,1.749,1.749,5000
339,1.75,1.751,1.75,1.751,8168
500,1.75,1.751,1.75,1.751,6610
a1485158580,1.75,1.75,1.75,1.75,1200
4,1.799,1.799,1.798,1.798,1950
34,1.75,1.75,1.75,1.75,1150
313,1.791,1.791,1.791,1.791,100
336,1.798,1.798,1.798,1.798,1500
a1485246120,1.8,1.8,1.8,1.8,1000
158,1.8,1.8,1.8,1.8,1300
236,1.812,1.812,1.812,1.812,1100
343,1.8,1.8,1.8,1.8,2000
376,1.8,1.8,1.8,1.8,1000
392,1.8,1.8,1.8,1.8,967
483,1.8,1.8,1.8,1.8,1033
a1485334260,1.82,1.82,1.82,1.82,1000
75,1.782,1.782,1.782,1.782,100
444,1.791,1.791,1.791,1.791,3000
a1485418860,1.847,1.86,1.847,1.86,2275
246,1.79,1.79,1.79,1.79,5000
a1485504180,1.781,1.781,1.781,1.781,1200
311,1.782,1.782,1.782,1.782,700
a1485781320,1.792,1.792,1.792,1.792,2950
58,1.839,1.839,1.839,1.839,2250
"
