L1OA
"EXCHANGE%3DETR
MARKET_OPEN_MINUTE=540
MARKET_CLOSE_MINUTE=1050
INTERVAL=60
COLUMNS=DATE,CLOSE,HIGH,LOW,OPEN,VOLUME
DATA=
TIMEZONE_OFFSET=60
a1484647440,3.045,3.045,3.045,3.045,198
16,3.02,3.02,3.02,3.02,198
20,3.022,3.022,3.022,3.022,64
30,3.04,3.04,3.04,3.04,198
180,3.032,3.032,3.032,3.032,25
227,3.1,3.1,3.1,3.1,466
303,3.1,3.1,3.1,3.1,1350
362,3.12,3.12,3.1,3.1,260
a1484732940,3.025,3.025,3.025,3.025,198
5,3.025,3.025,3.025,3.025,199
7,3.025,3.025,3.025,3.025,199
15,3.02,3.025,3.02,3.025,410
18,3.02,3.02,3.02,3.02,600
25,3.03,3.03,3.03,3.03,700
46,3.011,3.012,3.011,3.012,300
66,3.015,3.015,3.015,3.015,500
67,3.015,3.015,3.015,3.015,86
89,3.05,3.05,3.05,3.05,1000
115,3.02,3.02,3.02,3.02,500
179,3.015,3.015,3.015,3.015,199
181,3.015,3.015,3.015,3.015,199
182,3.01,3.015,3.01,3.015,199
203,3.02,3.02,3.02,3.02,198
205,3.02,3.02,3.02,3.02,199
209,3.011,3.02,3.011,3.02,2006
210,3.013,3.013,3.013,3.013,500
220,3,3.015,3,3.015,3433
a1484903820,3.031,3.031,3.031,3.031,2000
64,3,3,3,3,67
70,2.992,2.992,2.992,2.992,36
225,3.002,3.002,3.002,3.002,1082
229,3,3.008,3,3.008,4000
a1485158580,2.96,2.96,2.96,2.96,133
49,2.98,2.98,2.98,2.98,114
442,3.1,3.1,3.1,3.1,930
443,3.1,3.1,3.1,3.1,70
a1485246000,3.15,3.15,3.11,3.11,1500
159,3.051,3.051,3.051,3.051,300
196,3.051,3.051,3.051,3.051,72
335,3.1,3.1,3.1,3.1,45
369,3.1,3.1,3.1,3.1,33
397,3.1,3.1,3.1,3.1,500
398,3.1,3.1,3.1,3.1,222
a1485419760,3.06,3.06,3.06,3.06,200
162,3.12,3.12,3.12,3.12,727
164,3.12,3.12,3.12,3.12,3138
201,3.12,3.12,3.12,3.12,200
204,3.12,3.12,3.12,3.12,10
a1485504180,3.06,3.06,3.06,3.06,10
311,3.16,3.16,3.16,3.16,2000
a1485776700,3.179,3.179,3.15,3.15,327
152,3.145,3.145,3.145,3.145,150
"
