AINN
"EXCHANGE%3DETR
MARKET_OPEN_MINUTE=540
MARKET_CLOSE_MINUTE=1050
INTERVAL=60
COLUMNS=DATE,CLOSE,HIGH,LOW,OPEN,VOLUME
DATA=
TIMEZONE_OFFSET=60
a1484658240,62.47,62.47,62.47,62.47,5
128,61.69,61.69,61.67,61.67,500
129,61.75,61.75,61.73,61.73,500
189,61.83,61.83,61.81,61.81,5
a1484728920,61.43,61.54,61.43,61.54,120
a1484816400,62.18,62.18,62.18,62.18,10
309,63,63,63,63,29
423,62.34,62.34,62.34,62.34,39
a1484918400,61.33,61.84,61.33,61.84,1485
98,62.66,62.66,62.66,62.66,169
a1485158820,61.18,61.18,61.18,61.18,26
4,61.63,61.63,61.63,61.63,10
483,61.48,61.48,61.48,61.48,10
a1485271860,60.93,60.93,60.9,60.9,1000
a1485350700,61,61,61,61,246
5,61,61,61,61,1754
a1485417900,61.55,61.55,61.55,61.55,650
454,62,62,62,62,50
a1485527700,61.35,61.35,61.35,61.35,200
a1485779700,60.71,60.71,60.71,60.71,125
126,60.64,60.64,60.64,60.64,469
208,60.12,60.12,60.12,60.12,328
"
