QYM
"EXCHANGE%3DETR
MARKET_OPEN_MINUTE=540
MARKET_CLOSE_MINUTE=1050
INTERVAL=60
COLUMNS=DATE,CLOSE,HIGH,LOW,OPEN,VOLUME
DATA=
TIMEZONE_OFFSET=60
a1484728200,29.115,29.115,29.115,29.115,100
40,29.145,29.145,29.145,29.145,30
454,29.71,29.71,29.71,29.71,25
472,29.695,29.695,29.695,29.695,44
a1484831880,29.82,29.82,29.82,29.82,476
169,30.205,30.205,30.205,30.205,100
a1484906940,30.945,30.945,30.945,30.945,44
116,31.01,31.01,30.98,30.98,700
159,30.5,30.5,30.5,30.5,30
253,30.6,30.6,30.6,30.6,30
288,30.7,30.7,30.7,30.7,216
347,31.06,31.06,31.06,31.06,70
a1485158700,30.235,30.235,30.235,30.235,100
385,30.5,30.5,30.5,30.5,56
473,30.4,30.4,30.4,30.4,200
a1485256020,30.845,30.845,30.845,30.845,100
a1485333960,31.105,31.105,31.105,31.105,100
3,31.735,31.735,31.735,31.735,100
199,33.505,33.505,33.505,33.505,28
260,33.515,33.515,33.515,33.515,130
337,32.83,32.83,32.83,32.83,170
352,32,32,31.995,31.995,1000
391,31.6,31.6,31.6,31.6,170
396,31.8,31.8,31.8,31.8,100
403,31.47,31.47,31.47,31.47,500
424,31.625,31.625,31.625,31.625,30
a1485424680,31.62,31.62,31.62,31.62,50
115,31.87,31.87,31.87,31.87,430
140,30.93,30.93,30.93,30.93,120
159,31.95,31.95,31.95,31.95,320
231,31.42,31.42,31.42,31.42,150
234,31,31.42,31,31.42,294
283,31.25,31.25,31.25,31.25,163
284,31.25,31.25,31.25,31.25,136
285,31.25,31.25,31.25,31.25,1
308,31.08,31.085,31.08,31.085,700
a1485511500,31,31,31,31,7
20,31,31,31,31,3
140,31.19,31.19,31,31,90
a1485763500,30.8,30.8,30.8,30.8,250
352,30.845,30.845,30.845,30.845,215
416,30.55,30.55,30.55,30.55,1000
"
