PA2
"EXCHANGE%3DETR
MARKET_OPEN_MINUTE=540
MARKET_CLOSE_MINUTE=1050
INTERVAL=60
COLUMNS=DATE,CLOSE,HIGH,LOW,OPEN,VOLUME
DATA=
TIMEZONE_OFFSET=60
a1484647200,16.99,16.99,16.99,16.99,40
48,17.185,17.185,17.185,17.185,430
145,17,17,17,17,60
a1484727540,17.395,17.395,17.15,17.15,150
4,17.145,17.15,17.145,17.15,349
239,17.08,17.08,17.08,17.08,360
244,17.035,17.035,17.035,17.035,269
383,17.255,17.255,17.255,17.255,59
409,17.245,17.245,17.245,17.245,1
447,17.6,17.6,17.6,17.6,392
452,17.6,17.6,17.6,17.6,93
459,17.335,17.335,17.335,17.335,100
a1484831100,17.05,17.05,17.05,17.05,1500
30,16.83,16.99,16.83,16.99,393
109,17.135,17.135,17.135,17.135,54
a1484906220,17.295,17.295,17.295,17.295,29
373,17.15,17.15,17.15,17.15,200
a1485158700,17.5,17.5,17.5,17.5,35
62,17.25,17.25,17.25,17.25,29
63,17.205,17.205,17.205,17.205,177
69,17.2,17.2,17.2,17.2,1000
239,17.2,17.2,17.195,17.195,899
240,17.2,17.2,17.135,17.135,674
423,17.495,17.495,17.495,17.495,57
489,17.45,17.45,17.45,17.45,57
a1485251040,17.425,17.425,17.425,17.425,54
16,17.405,17.42,17.405,17.42,1290
17,17.42,17.42,17.42,17.42,390
267,17.595,17.595,17.495,17.495,400
293,17.6,17.6,17.6,17.6,35
295,17.65,17.65,17.65,17.65,40
297,17.7,17.7,17.7,17.7,385
298,17.7,17.7,17.7,17.7,15
322,17.91,17.91,17.9,17.9,400
343,17.7,17.7,17.7,17.7,235
396,17.7,17.7,17.7,17.7,70
a1485332160,17.325,17.325,17.325,17.325,190
39,17.15,17.155,17.15,17.155,410
40,17.15,17.15,17.15,17.15,352
41,17.155,17.155,17.155,17.155,393
57,17.15,17.15,17.15,17.15,296
66,17.115,17.115,17.115,17.115,200
110,17.245,17.245,17.245,17.245,100
146,17.245,17.245,17.245,17.245,260
260,17.235,17.235,17.235,17.235,185
275,17.245,17.245,17.245,17.245,293
388,17.22,17.22,17.22,17.22,150
408,17.165,17.19,17.165,17.19,240
a1485433680,17.045,17.045,17.045,17.045,352
4,17.05,17.05,17.015,17.015,1876
48,17.1,17.1,17.1,17.1,139
49,16.915,16.915,16.915,16.915,385
144,17.125,17.125,17.125,17.125,100
159,17.175,17.175,17.175,17.175,60
a1485504300,16.66,16.665,16.66,16.66,525
52,16.745,16.745,16.745,16.745,140
220,16.95,16.95,16.95,16.95,600
a1485764100,17.605,17.605,17.605,17.605,60
366,17.565,17.69,17.565,17.69,400
457,17.72,17.72,17.72,17.72,77
"
