GBRA
"EXCHANGE%3DETR
MARKET_OPEN_MINUTE=540
MARKET_CLOSE_MINUTE=1050
INTERVAL=60
COLUMNS=DATE,CLOSE,HIGH,LOW,OPEN,VOLUME
DATA=
TIMEZONE_OFFSET=60
a1484640420,398,398,397.6,397.6,27
19,397,397.15,397,397.15,57
20,397,397,397,397,19
37,397.9,397.9,397.9,397.9,3
228,396.9,396.9,396.9,396.9,12
a1484734020,397.8,397.8,397.8,397.8,5
a1484901900,393.85,393.85,393.85,393.85,4
80,394,394,394,394,40
a1485163500,392.15,392.15,392.15,392.15,10
418,396.6,396.6,396.6,396.6,1
a1485266460,392,392,392,392,200
18,392.3,392.3,392.3,392.3,13
43,392.8,392.8,392.7,392.7,890
a1485331500,392.8,392.8,392.8,392.8,4
1,392.8,392.8,392.8,392.8,1
15,392.5,392.5,392.4,392.4,500
18,392.65,392.65,392.45,392.45,300
472,395.95,396,395.95,396,50
a1485421140,398,398.05,398,398.05,19
60,399.65,399.65,399.65,399.65,9
66,399.4,399.4,399.4,399.4,10
166,399.15,399.15,399.15,399.15,5
179,400,400,400,400,13
188,400,400,400,400,105
190,400,400,400,400,76
192,400,400,400,400,50
193,400,400,400,400,58
195,400,400,400,400,59
258,400.85,400.9,400.85,400.9,50
308,402,402,402,402,9
315,402,402,402,402,177
317,402,402,402,402,164
370,403.45,403.45,403.45,403.45,5
a1485509280,400.75,400.75,400.75,400.75,5
99,399.5,399.6,399.5,399.6,200
419,398.3,398.3,398.3,398.3,10
a1485763500,398.5,398.5,398.5,398.5,1
"
