H2FA
"EXCHANGE%3DETR
MARKET_OPEN_MINUTE=540
MARKET_CLOSE_MINUTE=1050
INTERVAL=60
COLUMNS=DATE,CLOSE,HIGH,LOW,OPEN,VOLUME
DATA=
TIMEZONE_OFFSET=60
a1484640180,0.02,0.02,0.02,0.02,8000
151,0.02,0.02,0.02,0.02,1106
157,0.017,0.017,0.017,0.017,1412
487,0.02,0.02,0.02,0.02,300
a1484729460,0.017,0.017,0.017,0.017,1
a1484820120,0.018,0.018,0.018,0.018,30000
98,0.02,0.02,0.02,0.02,28000
a1484913480,0.02,0.02,0.02,0.02,325556
99,0.023,0.023,0.023,0.023,50000
106,0.025,0.025,0.023,0.023,14888
123,0.03,0.03,0.029,0.029,59057
124,0.028,0.028,0.028,0.028,10000
128,0.028,0.028,0.028,0.028,50000
135,0.028,0.028,0.028,0.028,40000
137,0.03,0.03,0.03,0.03,2112
171,0.026,0.026,0.026,0.026,1240
172,0.03,0.03,0.03,0.03,26686
183,0.028,0.03,0.028,0.03,10000
199,0.031,0.031,0.031,0.031,10000
208,0.032,0.032,0.032,0.032,500
a1485158580,0.034,0.034,0.028,0.028,29637
205,0.021,0.021,0.021,0.021,550
a1485244980,0.02,0.02,0.02,0.02,6000
78,0.027,0.027,0.027,0.027,22500
79,0.032,0.032,0.029,0.029,5500
213,0.027,0.027,0.027,0.027,7000
a1485338760,0.022,0.022,0.022,0.022,2000
23,0.022,0.022,0.022,0.022,1340
24,0.026,0.026,0.026,0.026,8660
a1485442500,0.024,0.024,0.024,0.024,30000
a1485768120,0.022,0.022,0.022,0.022,1000
"
