DAR
"EXCHANGE%3DETR
MARKET_OPEN_MINUTE=540
MARKET_CLOSE_MINUTE=1050
INTERVAL=60
COLUMNS=DATE,CLOSE,HIGH,LOW,OPEN,VOLUME
DATA=
TIMEZONE_OFFSET=60
a1484649240,9.95,9.95,9.95,9.95,205
179,10,10,9.95,9.95,2000
a1484738040,10.4,10.4,10.4,10.4,200
9,10.36,10.36,10.36,10.36,175
31,10.41,10.41,10.36,10.36,1000
46,10.305,10.305,10.305,10.305,160
106,10.495,10.495,10.495,10.495,150
148,10.235,10.235,10.235,10.235,550
150,9.9,10,9.9,10,2850
152,9.897,9.897,9.897,9.897,250
a1484899500,10.01,10.01,10.01,10.01,350
14,10.15,10.15,10.095,10.095,1331
354,9.905,10.005,9.905,10.005,1331
a1485166680,10.245,10.245,10.245,10.245,1000
56,10.1,10.105,10.1,10.105,1450
a1485246900,10.285,10.285,10.285,10.285,100
94,10.005,10.005,10.005,10.005,300
a1485331380,10.15,10.15,10.15,10.15,200
289,10.25,10.25,10.25,10.25,211
457,10.285,10.285,10.285,10.285,250
474,10.29,10.29,10.29,10.29,90
488,10.3,10.3,10.29,10.29,160
a1485417840,10.445,10.445,10.445,10.445,80
37,10.1,10.1,10.1,10.1,1650
120,9.98,10.1,9.98,10.1,750
a1485516600,10.295,10.295,10.295,10.295,20
1,10.3,10.3,10.295,10.295,580
a1485776760,10.145,10.15,10.145,10.15,1644
2,10.05,10.05,10.05,10.05,356
"
