POC
"EXCHANGE%3DETR
MARKET_OPEN_MINUTE=540
MARKET_CLOSE_MINUTE=1050
INTERVAL=60
COLUMNS=DATE,CLOSE,HIGH,LOW,OPEN,VOLUME
DATA=
TIMEZONE_OFFSET=60
a1484652000,17.28,17.28,17.28,17.28,220
a1484750040,17.65,17.65,17.65,17.65,115
6,17.35,17.35,17.35,17.35,100
22,17.28,17.28,17.28,17.28,200
a1485184320,17.5,17.5,17.5,17.5,59
44,17.495,17.495,17.495,17.495,36
a1485254400,17.45,17.45,17.4,17.4,1100
58,17.6,17.6,17.6,17.6,149
59,17.6,17.6,17.6,17.6,64
232,17.98,17.98,17.98,17.98,500
a1485349560,18.61,18.63,18.61,18.63,1500
102,18.495,18.495,18.495,18.495,100
103,18.7,18.7,18.7,18.7,100
104,18.565,18.565,18.565,18.565,1
a1485417900,18.405,18.405,18.405,18.405,1000
78,18.48,18.48,18.48,18.48,225
183,17.98,17.98,17.98,17.98,530
a1485504840,17.935,17.935,17.935,17.935,550
8,18.05,18.05,18.05,18.05,350
58,18.36,18.36,18.36,18.36,75
144,17.87,17.95,17.87,17.95,1001
195,18.245,18.245,18.245,18.245,100
301,18.27,18.27,18.27,18.27,70
392,17.77,17.77,17.77,17.77,200
469,17.66,17.66,17.66,17.66,244
a1485763500,17.7,17.7,17.7,17.7,376
45,17.5,17.5,17.5,17.5,100
388,17.5,17.5,17.5,17.5,250
423,17.5,17.5,17.5,17.5,25
"
