RCMN
"EXCHANGE%3DETR
MARKET_OPEN_MINUTE=540
MARKET_CLOSE_MINUTE=1050
INTERVAL=60
COLUMNS=DATE,CLOSE,HIGH,LOW,OPEN,VOLUME
DATA=
TIMEZONE_OFFSET=60
a1484640180,2.28,2.28,2.28,2.28,430
141,2.279,2.279,2.279,2.279,250
370,2.279,2.279,2.279,2.279,49
a1484739660,2.24,2.24,2.24,2.24,1000
256,2.24,2.24,2.24,2.24,300
a1484821920,2.21,2.21,2.21,2.21,3000
188,2.209,2.209,2.209,2.209,1000
189,2.2,2.2,2.2,2.2,1859
a1484902140,2.227,2.227,2.227,2.227,150
395,2.2,2.2,2.2,2.2,400
416,2.185,2.19,2.185,2.19,4179
a1485165180,2.2,2.2,2.2,2.2,900
55,2.2,2.2,2.2,2.2,1250
262,2.2,2.2,2.2,2.2,450
a1485266160,2.239,2.239,2.238,2.238,1000
71,2.24,2.24,2.239,2.239,2771
a1485331380,2.24,2.24,2.24,2.24,500
330,2.24,2.24,2.24,2.24,670
503,2.184,2.185,2.184,2.185,2953
504,2.166,2.166,2.166,2.166,349
a1485421920,2.2,2.2,2.2,2.2,300
276,2.239,2.239,2.238,2.238,5000
429,2.239,2.239,2.239,2.239,51
a1485529800,2.24,2.24,2.24,2.24,6000
"
