CSX1
"EXCHANGE%3DETR
MARKET_OPEN_MINUTE=540
MARKET_CLOSE_MINUTE=1050
INTERVAL=60
COLUMNS=DATE,CLOSE,HIGH,LOW,OPEN,VOLUME
DATA=
TIMEZONE_OFFSET=60
a1484664240,14.785,14.785,14.785,14.785,100
a1484726700,14.43,14.43,14.43,14.43,100
4,14.3,14.3,14.3,14.3,50
120,14.2,14.2,14.2,14.2,150
a1484914800,14.425,14.425,14.425,14.425,25
a1485163380,14.17,14.17,14.17,14.17,500
290,14.13,14.13,14.13,14.13,70
364,14.085,14.085,14.085,14.085,571
a1485334500,14.49,14.49,14.49,14.49,2000
1,14.5,14.5,14.5,14.5,130
6,14.53,14.53,14.53,14.53,2130
134,14.595,14.595,14.595,14.595,3600
a1485423180,14.98,14.98,14.98,14.98,150
119,14.95,14.95,14.95,14.95,115
a1485505020,14.5,14.5,14.5,14.5,150
46,14.38,14.38,14.38,14.38,150
71,14.36,14.36,14.36,14.36,50
260,14.36,14.36,14.36,14.36,500
377,14.36,14.36,14.36,14.36,1059
383,14.35,14.35,14.35,14.35,1
a1485763500,14.35,14.35,14.35,14.35,350
86,14.275,14.275,14.265,14.265,741
102,14.2,14.2,14.2,14.2,210
"
