OUTA
"EXCHANGE%3DETR
MARKET_OPEN_MINUTE=540
MARKET_CLOSE_MINUTE=1050
INTERVAL=60
COLUMNS=DATE,CLOSE,HIGH,LOW,OPEN,VOLUME
DATA=
TIMEZONE_OFFSET=60
a1484646540,8.192,8.192,8.192,8.192,70
236,8.197,8.197,8.197,8.197,52
a1484741940,8.187,8.187,8.187,8.187,2000
153,8.17,8.17,8.17,8.17,456
a1484817540,8.4,8.4,8.4,8.4,2000
a1484899500,8.302,8.302,8.302,8.302,1000
7,8.215,8.215,8.215,8.215,1000
93,8.201,8.21,8.201,8.21,1237
122,8.201,8.201,8.201,8.201,2000
124,8.174,8.174,8.174,8.174,600
189,8.15,8.15,8.15,8.15,1300
a1485161520,8.111,8.111,8.111,8.111,1479
48,8.255,8.255,8.255,8.255,1472
49,8.255,8.255,8.255,8.255,528
343,8.259,8.259,8.259,8.259,500
439,8.225,8.225,8.225,8.225,1428
a1485252780,8.392,8.392,8.392,8.392,43
172,8.415,8.415,8.415,8.415,340
a1485417900,8.451,8.451,8.451,8.451,380
248,8.308,8.308,8.308,8.308,50
a1485505440,8.338,8.338,8.338,8.338,5370
14,8.346,8.346,8.346,8.346,450
355,8.47,8.47,8.47,8.47,320
"
