FDX
"EXCHANGE%3DETR
MARKET_OPEN_MINUTE=540
MARKET_CLOSE_MINUTE=1050
INTERVAL=60
COLUMNS=DATE,CLOSE,HIGH,LOW,OPEN,VOLUME
DATA=
TIMEZONE_OFFSET=60
a1484728440,174.8,174.8,174.8,174.8,1
49,174,174,174,174,50
195,174,174,174,174,80
442,174.85,174.85,174.85,174.85,4
a1484827020,175.85,175.85,175.85,175.85,100
68,175.5,175.5,175.5,175.5,90
240,176.4,176.4,176.4,176.4,4
a1484920740,175.7,175.7,175.7,175.7,5
57,174.9,174.9,174.9,174.9,20
78,173.9,173.9,173.9,173.9,5
a1485186660,172.4,172.4,172.4,172.4,100
a1485776220,182.85,182.85,182.8,182.8,60
266,179.65,179.65,179.65,179.65,30
"
