AFO1
"EXCHANGE%3DETR
MARKET_OPEN_MINUTE=540
MARKET_CLOSE_MINUTE=1050
INTERVAL=60
COLUMNS=DATE,CLOSE,HIGH,LOW,OPEN,VOLUME
DATA=
TIMEZONE_OFFSET=60
a1484727900,30.17,30.17,30.17,30.17,100
a1484827320,29.7,29.7,29.7,29.7,2
a1484905500,29.98,29.98,29.98,29.98,320
153,29.855,29.855,29.855,29.855,242
313,29.505,29.505,29.505,29.505,318
314,29.5,29.5,29.5,29.5,34
a1485179280,29.4,29.4,29.4,29.4,820
24,29.55,29.55,29.55,29.55,400
a1485261420,28.72,28.72,28.72,28.72,600
a1485421740,28,28,28,28,10
60,28.25,28.25,28.25,28.25,20
103,28.55,28.55,28.55,28.55,170
148,28.565,28.565,28.565,28.565,750
a1485504600,28.5,28.5,28.5,28.5,75
a1485787980,28.925,28.925,28.9,28.9,600
"
