M3V
"EXCHANGE%3DETR
MARKET_OPEN_MINUTE=540
MARKET_CLOSE_MINUTE=1050
INTERVAL=60
COLUMNS=DATE,CLOSE,HIGH,LOW,OPEN,VOLUME
DATA=
TIMEZONE_OFFSET=60
a1484654040,40.495,40.495,40.49,40.49,132
245,40.5,40.5,40.5,40.5,269
a1484730000,40,40,40,40,3
125,40.5,40.5,40.5,40.5,139
140,40.835,40.835,40.77,40.77,61
338,40,40.005,40,40.005,160
351,40.835,40.835,40.835,40.835,3
352,40.835,40.835,40.835,40.835,10
a1484813820,40.84,40.84,40.84,40.84,401
22,40.84,40.84,40.835,40.835,155
a1484921520,40.84,40.84,40.84,40.84,2
27,40.175,40.175,40.175,40.175,85
28,40.175,40.175,40.175,40.175,15
46,40.835,40.835,40.75,40.75,207
127,40.83,40.83,40.825,40.825,236
a1485160620,40.84,40.84,40.84,40.84,3
273,40.185,40.185,40.185,40.185,82
274,40.005,40.185,40.005,40.185,323
275,39.83,40,39.83,40,439
299,39.1,39.1,39.1,39.1,179
302,39.14,39.145,39.14,39.145,147
303,39.04,39.04,39.04,39.04,53
304,38.9,39,38.9,39,700
344,38.005,38.005,38.005,38.005,30
348,37.75,38,37.75,38,850
353,38.35,38.35,38.35,38.35,20
370,37.75,37.75,37.75,37.75,200
388,37.75,37.75,37.75,37.75,700
393,38.58,38.58,38.58,38.58,45
407,37.995,37.995,37.995,37.995,150
408,37.75,37.75,37.75,37.75,100
413,37.75,37.75,37.75,37.75,350
415,37.995,37.995,37.995,37.995,40
a1485245520,37.755,37.755,37.755,37.755,250
110,37.765,37.77,37.765,37.77,200
275,37.805,37.805,37.805,37.805,100
a1485336180,38,38,38,38,7
a1485504180,39.01,39.01,39.01,39.01,217
78,38.705,38.705,38.705,38.705,181
281,39.215,39.215,39.215,39.215,17
381,39.445,39.445,39.445,39.445,90
471,39.1,39.1,39.1,39.1,10
a1485763380,39.1,39.1,39.1,39.1,260
2,39,39,39,39,23
10,38.7,38.705,38.7,38.705,224
101,38.57,38.705,38.57,38.705,650
104,38.115,38.12,38.115,38.12,507
105,37.805,37.81,37.805,37.81,202
116,38.125,38.125,38.125,38.125,2
117,37.805,37.805,37.805,37.805,125
195,38.2,38.2,38.2,38.2,27
215,38.2,38.2,38.2,38.2,24
242,37.805,37.805,37.805,37.805,400
266,37.805,37.805,37.805,37.805,62
291,37.805,37.805,37.805,37.805,153
421,37.805,37.805,37.805,37.805,75
438,37.75,37.805,37.75,37.805,732
448,37.75,37.75,37.75,37.75,350
449,37.75,37.75,37.75,37.75,250
"
