A7A
"EXCHANGE%3DETR
MARKET_OPEN_MINUTE=540
MARKET_CLOSE_MINUTE=1050
INTERVAL=60
COLUMNS=DATE,CLOSE,HIGH,LOW,OPEN,VOLUME
DATA=
TIMEZONE_OFFSET=60
a1484642700,13.05,13.05,13.05,13.05,333
34,13.475,13.475,13.475,13.475,500
366,13.3,13.3,13.3,13.3,333
379,13.395,13.395,13.375,13.375,800
a1484733720,13.265,13.265,13.265,13.265,763
7,13.265,13.265,13.265,13.265,214
a1484903460,13.21,13.21,13.21,13.21,374
a1485158580,13.13,13.13,13.13,13.13,200
370,13.25,13.255,13.25,13.255,566
454,13.22,13.22,13.22,13.22,523
a1485244980,13.395,13.395,13.395,13.395,15
257,13.13,13.135,13.13,13.135,1100
a1485421920,13.13,13.14,13.13,13.14,500
354,13.13,13.13,13.13,13.13,13
a1485504780,13.13,13.13,13.13,13.13,50
a1485768240,13.13,13.13,13.13,13.13,32
276,13.125,13.125,13.125,13.125,32
366,13.13,13.13,13.13,13.13,50
"
