KCC
"EXCHANGE%3DETR
MARKET_OPEN_MINUTE=540
MARKET_CLOSE_MINUTE=1050
INTERVAL=60
COLUMNS=DATE,CLOSE,HIGH,LOW,OPEN,VOLUME
DATA=
TIMEZONE_OFFSET=60
a1484643480,0.053,0.053,0.053,0.053,57004
381,0.053,0.053,0.053,0.053,12545
425,0.053,0.053,0.053,0.053,11500
a1484731680,0.069,0.069,0.069,0.069,2000
120,0.058,0.058,0.058,0.058,10000
201,0.058,0.058,0.058,0.058,3000
221,0.058,0.058,0.057,0.057,8705
223,0.058,0.058,0.058,0.058,1295
249,0.055,0.055,0.055,0.055,14290
250,0.055,0.055,0.055,0.055,9600
286,0.055,0.055,0.055,0.055,1610
344,0.052,0.052,0.052,0.052,15000
397,0.052,0.052,0.052,0.052,7998
a1484813100,0.052,0.052,0.052,0.052,10000
118,0.053,0.053,0.053,0.053,5000
375,0.054,0.054,0.054,0.054,2900
398,0.052,0.052,0.052,0.052,13500
422,0.052,0.052,0.052,0.052,100
424,0.052,0.052,0.052,0.052,1610
428,0.051,0.051,0.051,0.051,5438
a1484899500,0.053,0.053,0.053,0.053,10000
8,0.059,0.059,0.053,0.053,4000
253,0.05,0.05,0.05,0.05,14000
431,0.05,0.05,0.05,0.05,408
432,0.051,0.051,0.05,0.05,25092
485,0.051,0.051,0.051,0.051,350
a1485175440,0.046,0.046,0.046,0.046,300
59,0.059,0.059,0.059,0.059,4042
185,0.052,0.052,0.052,0.052,10000
a1485245100,0.052,0.052,0.052,0.052,980
88,0.05,0.05,0.05,0.05,1500
100,0.052,0.052,0.052,0.052,7500
349,0.05,0.05,0.05,0.05,3500
350,0.05,0.05,0.05,0.05,17517
359,0.049,0.049,0.049,0.049,14715
441,0.051,0.051,0.051,0.051,18440
a1485339360,0.052,0.052,0.052,0.052,10000
131,0.051,0.051,0.051,0.051,14500
333,0.05,0.05,0.05,0.05,5000
a1485425940,0.051,0.051,0.051,0.051,2900
56,0.053,0.053,0.053,0.053,2000
110,0.052,0.052,0.052,0.052,10000
185,0.051,0.051,0.051,0.051,5175
263,0.05,0.05,0.05,0.05,2600
356,0.05,0.05,0.05,0.05,14000
a1485529260,0.051,0.051,0.051,0.051,12825
60,0.047,0.047,0.047,0.047,14824
a1485775980,0.046,0.046,0.046,0.046,5991
14,0.053,0.053,0.046,0.046,9000
151,0.05,0.05,0.05,0.05,1000
164,0.05,0.05,0.05,0.05,300
226,0.045,0.045,0.045,0.045,7700
"
