MLL
"EXCHANGE%3DETR
MARKET_OPEN_MINUTE=540
MARKET_CLOSE_MINUTE=1050
INTERVAL=60
COLUMNS=DATE,CLOSE,HIGH,LOW,OPEN,VOLUME
DATA=
TIMEZONE_OFFSET=60
a1484642520,7.599,7.599,7.599,7.599,1
56,7.5,7.5,7.5,7.5,500
a1484735640,7.6,7.6,7.599,7.599,1320
a1484836680,7.599,7.599,7.599,7.599,1
a1484899440,7.599,7.599,7.599,7.599,1
a1485164760,7.35,7.35,7.35,7.35,278
a1485335760,7.301,7.301,7.301,7.301,104
33,7.38,7.38,7.379,7.379,144
354,7.38,7.38,7.379,7.379,255
a1485526920,7.25,7.25,7.25,7.25,10
a1485766260,7.25,7.25,7.25,7.25,100
300,7.789,7.789,7.75,7.75,1212
"
