ZEF
"EXCHANGE%3DETR
MARKET_OPEN_MINUTE=540
MARKET_CLOSE_MINUTE=1050
INTERVAL=60
COLUMNS=DATE,CLOSE,HIGH,LOW,OPEN,VOLUME
DATA=
TIMEZONE_OFFSET=60
a1484665200,1.736,1.736,1.736,1.736,900
51,1.725,1.725,1.725,1.725,200
52,1.696,1.696,1.696,1.696,2000
55,1.62,1.65,1.62,1.65,440
58,1.58,1.58,1.58,1.58,360
a1484726700,1.62,1.62,1.617,1.617,2538
55,1.6,1.6,1.6,1.6,3
317,1.741,1.741,1.741,1.741,2000
444,1.66,1.66,1.66,1.66,60
a1485252300,1.65,1.65,1.65,1.65,58
a1485334560,1.711,1.711,1.711,1.711,500
29,1.71,1.71,1.71,1.71,2000
95,1.65,1.65,1.65,1.65,100
a1485523440,1.648,1.648,1.648,1.648,1010
5,1.65,1.65,1.65,1.65,31
"
