XAE2
"EXCHANGE%3DETR
MARKET_OPEN_MINUTE=540
MARKET_CLOSE_MINUTE=1050
INTERVAL=60
COLUMNS=DATE,CLOSE,HIGH,LOW,OPEN,VOLUME
DATA=
TIMEZONE_OFFSET=60
a1484735640,14.665,14.665,14.665,14.665,254
a1484928480,14.55,14.55,14.55,14.55,55
a1485158700,14.4,14.4,14.4,14.4,196
a1485257460,14.135,14.2,14.135,14.2,965
2,13.95,13.95,13.95,13.95,250
a1485343440,13.7,13.75,13.5,13.75,1073
3,13.5,13.5,13.5,13.5,262
a1485422280,13.835,13.835,13.835,13.835,200
24,13.65,13.65,13.65,13.65,50
230,14.18,14.18,14.18,14.18,350
a1485505080,13.99,13.99,13.99,13.99,85
a1485793800,14.23,14.23,14.23,14.23,74
"
