GSJ
"EXCHANGE%3DETR
MARKET_OPEN_MINUTE=540
MARKET_CLOSE_MINUTE=1050
INTERVAL=60
COLUMNS=DATE,CLOSE,HIGH,LOW,OPEN,VOLUME
DATA=
TIMEZONE_OFFSET=60
a1484641620,1.87,1.87,1.87,1.87,1000
36,1.84,1.84,1.84,1.84,15
72,1.914,1.914,1.914,1.914,2850
86,1.939,1.939,1.939,1.939,943
96,1.915,1.915,1.915,1.915,5896
102,1.915,1.915,1.915,1.915,2254
104,1.899,1.899,1.899,1.899,500
197,1.845,1.845,1.845,1.845,100000
234,1.85,1.85,1.85,1.85,3
235,1.849,1.849,1.849,1.849,1000
238,1.811,1.811,1.811,1.811,600
273,1.828,1.828,1.828,1.828,800
285,1.828,1.828,1.828,1.828,1666
322,1.8,1.82,1.8,1.82,4420
324,1.8,1.8,1.8,1.8,1500
339,1.79,1.79,1.79,1.79,500
344,1.75,1.75,1.75,1.75,20
362,1.75,1.75,1.75,1.75,230
374,1.69,1.74,1.69,1.74,935
376,1.69,1.69,1.69,1.69,750
381,1.695,1.695,1.695,1.695,1730
385,1.695,1.695,1.695,1.695,1000
392,1.695,1.695,1.694,1.694,1500
394,1.695,1.695,1.695,1.695,1000
399,1.749,1.749,1.749,1.749,2500
400,1.711,1.711,1.711,1.711,1000
403,1.726,1.726,1.726,1.726,1000
406,1.726,1.726,1.726,1.726,1000
423,1.749,1.749,1.748,1.748,3660
426,1.7,1.726,1.7,1.726,17000
439,1.702,1.702,1.702,1.702,480
443,1.75,1.75,1.75,1.75,770
446,1.744,1.75,1.744,1.75,1300
463,1.769,1.769,1.743,1.743,2500
476,1.769,1.769,1.769,1.769,500
a1484726580,1.685,1.685,1.685,1.685,3905
1,1.75,1.75,1.747,1.747,9704
16,1.75,1.75,1.75,1.75,296
64,1.759,1.759,1.759,1.759,300
113,1.77,1.771,1.77,1.771,3500
118,1.77,1.77,1.77,1.77,7490
167,1.798,1.798,1.798,1.798,5
189,1.789,1.789,1.789,1.789,190
285,1.789,1.789,1.789,1.789,500
324,1.789,1.789,1.789,1.789,1120
334,1.8,1.8,1.785,1.785,12000
350,1.8,1.8,1.8,1.8,1000
352,1.751,1.751,1.751,1.751,177
363,1.751,1.751,1.751,1.751,4074
391,1.72,1.731,1.72,1.731,9008
392,1.7,1.716,1.7,1.716,9971
403,1.702,1.702,1.702,1.702,1050
406,1.7,1.7,1.7,1.7,1724
410,1.7,1.7,1.7,1.7,4400
413,1.715,1.715,1.715,1.715,4000
414,1.714,1.714,1.714,1.714,295
471,1.712,1.712,1.712,1.712,3500
474,1.708,1.708,1.708,1.708,2000
475,1.712,1.712,1.708,1.708,50
478,1.709,1.709,1.709,1.709,5844
479,1.701,1.701,1.701,1.701,1061
483,1.7,1.701,1.7,1.701,4915
491,1.733,1.733,1.733,1.733,2000
492,1.77,1.77,1.769,1.769,2000
503,1.802,1.802,1.779,1.779,9100
505,1.83,1.83,1.83,1.83,6900
a1484816100,1.79,1.791,1.79,1.791,2000
2,1.79,1.79,1.79,1.79,107
3,1.751,1.752,1.751,1.752,1893
5,1.751,1.752,1.751,1.752,3438
9,1.75,1.751,1.75,1.751,1900
10,1.7,1.7,1.7,1.7,2000
25,1.8,1.8,1.769,1.769,8000
26,1.81,1.81,1.809,1.809,1450
34,1.779,1.779,1.779,1.779,2475
35,1.702,1.702,1.702,1.702,500
42,1.8,1.8,1.8,1.8,570
75,1.724,1.724,1.724,1.724,136
128,1.756,1.771,1.756,1.771,2000
169,1.809,1.809,1.809,1.809,2475
193,1.81,1.81,1.809,1.809,3000
293,1.78,1.78,1.78,1.78,2000
303,1.81,1.81,1.81,1.81,250
449,1.806,1.806,1.806,1.806,76
450,1.828,1.828,1.828,1.828,573
a1484900520,1.874,1.874,1.828,1.828,3500
40,1.837,1.837,1.837,1.837,1720
99,1.886,1.886,1.885,1.885,2091
119,1.86,1.861,1.86,1.861,3153
174,1.879,1.879,1.879,1.879,1000
206,1.88,1.88,1.879,1.879,215
251,1.88,1.88,1.88,1.88,200
273,1.85,1.85,1.85,1.85,570
276,1.85,1.85,1.85,1.85,1430
342,1.83,1.838,1.83,1.838,2000
360,1.801,1.801,1.801,1.801,3000
374,1.801,1.801,1.801,1.801,1629
437,1.811,1.811,1.811,1.811,200
450,1.811,1.811,1.811,1.811,1500
a1485166140,1.81,1.81,1.81,1.81,190
4,1.85,1.85,1.85,1.85,3050
a1485244980,1.792,1.792,1.792,1.792,2000
126,1.793,1.805,1.793,1.805,7787
133,1.827,1.827,1.827,1.827,1000
358,1.847,1.847,1.847,1.847,268
a1485421560,1.879,1.879,1.879,1.879,2000
349,1.874,1.874,1.874,1.874,2000
a1485504180,1.9,1.9,1.9,1.9,7000
47,1.899,1.899,1.899,1.899,1150
242,1.899,1.899,1.899,1.899,1000
267,1.899,1.899,1.899,1.899,1200
473,1.899,1.899,1.899,1.899,1900
a1485763380,1.899,1.899,1.899,1.899,100
196,1.86,1.862,1.86,1.862,6567
336,1.858,1.858,1.857,1.857,4603
369,1.86,1.86,1.859,1.859,3645
431,1.859,1.859,1.859,1.859,1000
"
