ROI
"EXCHANGE%3DETR
MARKET_OPEN_MINUTE=540
MARKET_CLOSE_MINUTE=1050
INTERVAL=60
COLUMNS=DATE,CLOSE,HIGH,LOW,OPEN,VOLUME
DATA=
TIMEZONE_OFFSET=60
a1484729940,54.4,54.4,54.4,54.4,11
8,54.4,54.4,54.4,54.4,40
279,53.9,53.9,53.9,53.9,20
a1484824080,52.61,52.61,52.61,52.61,90
a1484923800,53.86,53.86,53.86,53.86,88
a1485158820,52.55,52.55,52.55,52.55,40
165,53.65,53.65,53.65,53.65,60
a1485361140,53,53,53,53,20
946,53,53,53,53,40
a1485526020,53,53,53,53,200
a1485779280,53,53,53,53,40
47,53,53,53,53,40
114,53,53,53,53,310
132,53,53,53,53,65
213,52.8,52.8,52.8,52.8,28
"
