ALU2
"EXCHANGE%3DETR
MARKET_OPEN_MINUTE=540
MARKET_CLOSE_MINUTE=1050
INTERVAL=60
COLUMNS=DATE,CLOSE,HIGH,LOW,OPEN,VOLUME
DATA=
TIMEZONE_OFFSET=60
a1484641140,19.7,19.7,19.7,19.7,50
189,19.43,19.43,19.43,19.43,32
290,19.65,19.65,19.65,19.65,20
a1484733780,19.39,19.39,19.39,19.39,25
21,19.39,19.39,19.39,19.39,308
361,19.38,19.38,19.38,19.38,100
375,19.31,19.31,19.31,19.31,30
a1484813100,19.43,19.43,19.43,19.43,148
249,19.43,19.43,19.43,19.43,66
486,19.63,19.63,19.63,19.63,32
a1484901840,19.99,19.99,19.99,19.99,266
334,19.695,19.695,19.695,19.695,700
419,20.07,20.07,20.07,20.07,700
a1485176580,19.95,19.95,19.7,19.7,150
125,19.785,19.785,19.785,19.785,80
a1485253080,19.785,19.785,19.785,19.785,126
116,19.56,19.85,19.56,19.85,66
297,20.11,20.11,20.11,20.11,10
a1485331500,20.78,20.78,20.78,20.78,49
20,21,21,21,21,85
89,21,21,21,21,781
236,21.135,21.135,21.135,21.135,500
371,20.775,20.775,20.775,20.775,2000
414,20.94,20.94,20.94,20.94,100
a1485417900,20.97,20.97,20.97,20.97,3466
94,20.9,20.9,20.9,20.9,150
264,20.83,20.83,20.83,20.83,333
390,21,21,21,21,925
a1485515280,21.23,21.23,21.23,21.23,500
a1485782220,20.96,20.96,20.96,20.96,100
186,20.905,20.905,20.905,20.905,66
"
