NNN1
"EXCHANGE%3DETR
MARKET_OPEN_MINUTE=540
MARKET_CLOSE_MINUTE=1050
INTERVAL=60
COLUMNS=DATE,CLOSE,HIGH,LOW,OPEN,VOLUME
DATA=
TIMEZONE_OFFSET=60
a1484656260,23.5,23.5,23.5,23.5,7
5,24,24,24,24,280
a1484731920,24.5,24.5,24.5,24.5,10
a1484813100,24.615,24.615,24.615,24.615,10
326,24.7,24.7,24.7,24.7,300
a1485158700,24.315,24.315,24.315,24.315,120
493,24.4,24.4,24.4,24.4,1
a1485418020,24.79,24.79,24.79,24.79,410
260,24.5,24.5,24.5,24.5,5
474,24.95,24.95,24.95,24.95,100
a1485505320,24.5,24.5,24.5,24.5,100
2,24.51,24.51,24.51,24.51,10
a1485763500,24.5,24.5,24.5,24.5,200
135,24.41,24.5,24.41,24.5,400
171,24.505,24.505,24.505,24.505,5
228,24.505,24.505,24.505,24.505,50
346,24.505,24.51,24.505,24.51,600
"
