IWI
"EXCHANGE%3DETR
MARKET_OPEN_MINUTE=540
MARKET_CLOSE_MINUTE=1050
INTERVAL=60
COLUMNS=DATE,CLOSE,HIGH,LOW,OPEN,VOLUME
DATA=
TIMEZONE_OFFSET=60
a1484752260,0.225,0.225,0.225,0.225,4000
a1484814360,0.23,0.23,0.23,0.23,5000
368,0.225,0.225,0.225,0.225,5000
a1484899860,0.22,0.221,0.22,0.221,7219
46,0.225,0.225,0.225,0.225,5000
a1485175260,0.23,0.23,0.23,0.23,3000
52,0.24,0.24,0.24,0.24,1739
133,0.225,0.23,0.225,0.23,8781
a1485340920,0.24,0.24,0.235,0.235,10000
a1485440160,0.21,0.225,0.21,0.225,29700
1,0.2,0.2,0.2,0.2,5000
63,0.23,0.23,0.23,0.23,300
a1485791280,0.22,0.22,0.22,0.22,4000
"
