ANO
"EXCHANGE%3DETR
MARKET_OPEN_MINUTE=540
MARKET_CLOSE_MINUTE=1050
INTERVAL=60
COLUMNS=DATE,CLOSE,HIGH,LOW,OPEN,VOLUME
DATA=
TIMEZONE_OFFSET=60
a1484750940,0.471,0.471,0.471,0.471,3945
a1484823180,0.467,0.467,0.466,0.466,14899
174,0.467,0.467,0.467,0.467,700
a1484908020,0.466,0.466,0.466,0.466,2260
86,0.466,0.466,0.466,0.466,9000
a1485158580,0.475,0.475,0.475,0.475,1100
54,0.475,0.475,0.475,0.475,2500
a1485248460,0.48,0.48,0.48,0.48,950
44,0.485,0.485,0.484,0.484,6700
171,0.486,0.486,0.486,0.486,23000
172,0.486,0.486,0.486,0.486,21354
197,0.486,0.486,0.486,0.486,15646
262,0.486,0.486,0.486,0.486,3000
411,0.472,0.472,0.472,0.472,4000
a1485334920,0.48,0.48,0.48,0.48,688
10,0.482,0.482,0.482,0.482,1000
207,0.489,0.489,0.489,0.489,2100
420,0.472,0.472,0.472,0.472,170
428,0.472,0.472,0.472,0.472,851
a1485429900,0.489,0.489,0.489,0.489,10000
177,0.472,0.472,0.472,0.472,2000
a1485764760,0.477,0.477,0.477,0.477,5000
27,0.477,0.477,0.477,0.477,150
148,0.472,0.477,0.472,0.477,20000
458,0.48,0.48,0.479,0.479,11737
"
