R6C1
"EXCHANGE%3DETR
MARKET_OPEN_MINUTE=540
MARKET_CLOSE_MINUTE=1050
INTERVAL=60
COLUMNS=DATE,CLOSE,HIGH,LOW,OPEN,VOLUME
DATA=
TIMEZONE_OFFSET=60
a1484820000,50.76,50.76,50.76,50.76,90
a1485159420,50.68,50.68,50.68,50.68,222
46,51.07,51.07,51.07,51.07,100
47,51.07,51.07,51.07,51.07,106
48,51.07,51.07,51.07,51.07,10
56,51.07,51.07,51.07,51.07,6
338,51.09,51.09,51.09,51.09,50
a1485331500,51.81,51.81,51.81,51.81,19
490,51.81,51.81,51.81,51.81,10
a1485423960,51.97,51.97,51.97,51.97,200
204,51.77,51.77,51.77,51.77,30
327,51.63,51.63,51.63,51.63,131
a1485512100,51.4,51.4,51.4,51.4,330
3,51.38,51.39,51.38,51.39,1374
a1485766200,50.8,50.8,50.8,50.8,77
10,50.97,50.97,50.75,50.75,404
24,50.6,50.6,50.6,50.6,200
433,50.45,50.45,50.45,50.45,81
"
