DTD2
"EXCHANGE%3DETR
MARKET_OPEN_MINUTE=540
MARKET_CLOSE_MINUTE=1050
INTERVAL=60
COLUMNS=DATE,CLOSE,HIGH,LOW,OPEN,VOLUME
DATA=
TIMEZONE_OFFSET=60
a1484726580,3.25,3.25,3.25,3.25,13
16,3.25,3.25,3.25,3.25,487
21,3.2,3.2,3.2,3.2,351
57,3.2,3.2,3.2,3.2,1
a1484842980,3.2,3.2,3.2,3.2,200
a1485158760,3.44,3.44,3.44,3.44,1000
11,3.35,3.35,3.35,3.35,2000
27,3.35,3.35,3.35,3.35,1000
143,3.35,3.35,3.35,3.35,1233
306,3.24,3.24,3.24,3.24,1000
a1485248640,3.345,3.345,3.344,3.344,1382
a1485331380,3.2,3.2,3.2,3.2,35
50,3.399,3.399,3.399,3.399,320
242,3.39,3.39,3.389,3.389,531
a1485446100,3.35,3.35,3.35,3.35,150
a1485526920,3.39,3.39,3.39,3.39,151
1,3.5,3.5,3.439,3.439,1616
"
