TATB
"EXCHANGE%3DETR
MARKET_OPEN_MINUTE=540
MARKET_CLOSE_MINUTE=1050
INTERVAL=60
COLUMNS=DATE,CLOSE,HIGH,LOW,OPEN,VOLUME
DATA=
TIMEZONE_OFFSET=60
a1484666100,35.715,35.715,35.715,35.715,1000
a1484746740,36.075,36.075,36.075,36.075,140
a1484823780,36.025,36.025,36.025,36.025,52
223,36.55,36.55,36.55,36.55,3
286,36.655,36.655,36.655,36.655,3
a1484907960,35.795,35.795,35.795,35.795,100
a1485165720,35.985,35.985,35.985,35.985,45
51,35.985,35.985,35.985,35.985,85
a1485247020,37.145,37.145,37.145,37.145,14
459,37.175,37.175,37.175,37.175,135
a1485441000,37.145,37.145,37.145,37.145,300
62,37.605,37.605,37.605,37.605,37
74,37.565,37.565,37.565,37.565,31
80,37.44,37.525,37.44,37.525,90
93,37.55,37.55,37.55,37.55,54
94,37.55,37.55,37.55,37.55,29
a1485509460,36.94,36.94,36.94,36.94,20
a1485772380,35.8,35.8,35.8,35.8,100
"
