C2U1
"EXCHANGE%3DETR
MARKET_OPEN_MINUTE=540
MARKET_CLOSE_MINUTE=1050
INTERVAL=60
COLUMNS=DATE,CLOSE,HIGH,LOW,OPEN,VOLUME
DATA=
TIMEZONE_OFFSET=60
a1484726760,0.102,0.102,0.102,0.102,25000
a1484843100,0.095,0.095,0.095,0.095,2500
a1484918400,0.093,0.093,0.093,0.093,10000
102,0.099,0.099,0.099,0.099,25000
103,0.103,0.103,0.103,0.103,25000
a1485273900,0.097,0.097,0.097,0.097,5000
a1485340260,0.102,0.102,0.102,0.102,25000
a1485532020,0.106,0.106,0.106,0.106,100
a1485787140,0.103,0.103,0.103,0.103,25000
38,0.104,0.104,0.104,0.104,25000
47,0.102,0.102,0.102,0.102,5000
86,0.1,0.101,0.1,0.101,30000
95,0.097,0.097,0.097,0.097,100
"
