6GX
"EXCHANGE%3DETR
MARKET_OPEN_MINUTE=540
MARKET_CLOSE_MINUTE=1050
INTERVAL=60
COLUMNS=DATE,CLOSE,HIGH,LOW,OPEN,VOLUME
DATA=
TIMEZONE_OFFSET=60
a1484657340,0.373,0.373,0.372,0.372,6750
30,0.373,0.373,0.373,0.373,1000
43,0.373,0.373,0.373,0.373,4240
81,0.373,0.373,0.373,0.373,1600
a1484726700,0.361,0.361,0.361,0.361,1500
428,0.358,0.358,0.358,0.358,7000
444,0.35,0.351,0.35,0.351,6842
a1484838540,0.34,0.342,0.34,0.342,40000
a1484922000,0.349,0.349,0.349,0.349,350
a1485159480,0.349,0.349,0.349,0.349,1492
1,0.355,0.355,0.355,0.355,5000
28,0.349,0.349,0.349,0.349,3150
69,0.349,0.349,0.349,0.349,9848
161,0.359,0.359,0.359,0.359,1250
162,0.357,0.357,0.357,0.357,850
373,0.345,0.35,0.345,0.35,12000
403,0.338,0.338,0.338,0.338,5000
a1485270600,0.333,0.333,0.333,0.333,6100
63,0.331,0.331,0.331,0.331,4000
a1485334440,0.33,0.33,0.33,0.33,4000
a1485420000,0.321,0.33,0.321,0.33,3000
a1485522180,0.34,0.34,0.34,0.34,1000
a1485763500,0.32,0.32,0.32,0.32,5000
169,0.285,0.31,0.285,0.31,10200
"
