CLRN
"EXCHANGE%3DETR
MARKET_OPEN_MINUTE=540
MARKET_CLOSE_MINUTE=1050
INTERVAL=60
COLUMNS=DATE,CLOSE,HIGH,LOW,OPEN,VOLUME
DATA=
TIMEZONE_OFFSET=60
a1484657520,17,17,17,17,450
105,16.975,16.975,16.975,16.975,30
a1484738640,17.16,17.16,17.16,17.16,100
294,17.105,17.105,17.105,17.105,150
a1484814060,17.125,17.125,17.125,17.125,250
442,17.225,17.225,17.225,17.225,150
a1484908260,17.18,17.18,17.18,17.18,245
159,17.155,17.155,17.155,17.155,500
a1485172140,17.155,17.155,17.15,17.15,2000
a1485258660,17.135,17.135,17.135,17.135,200
94,17.11,17.11,17.11,17.11,600
a1485340200,17.255,17.255,17.255,17.255,500
17,17.27,17.27,17.27,17.27,582
a1485422700,17.405,17.405,17.405,17.405,250
191,17.4,17.41,17.4,17.41,850
a1485504300,17.49,17.49,17.49,17.49,115
75,17.455,17.455,17.45,17.45,1500
268,17.54,17.54,17.54,17.54,100
275,17.55,17.55,17.55,17.55,500
315,17.54,17.54,17.54,17.54,300
327,17.55,17.555,17.55,17.55,500
438,17.56,17.56,17.56,17.56,200
458,17.565,17.565,17.565,17.565,200
480,17.54,17.54,17.54,17.54,450
a1485763500,17.5,17.5,17.5,17.5,1718
72,17.465,17.465,17.465,17.465,100
202,17.485,17.485,17.485,17.485,150
246,17.5,17.5,17.5,17.5,170
249,17.5,17.5,17.5,17.5,626
253,17.5,17.5,17.5,17.5,486
327,17.51,17.51,17.505,17.505,1000
395,17.47,17.47,17.47,17.47,450
461,17.4,17.4,17.4,17.4,500
"
