R66
"EXCHANGE%3DETR
MARKET_OPEN_MINUTE=540
MARKET_CLOSE_MINUTE=1050
INTERVAL=60
COLUMNS=DATE,CLOSE,HIGH,LOW,OPEN,VOLUME
DATA=
TIMEZONE_OFFSET=60
a1484640300,78.5,78.5,78.5,78.5,84
8,78.5,78.5,78.5,78.5,19
43,78.5,78.5,78.5,78.5,5
81,77.8,77.8,77.8,77.8,69
105,77.03,77.03,77.03,77.03,200
276,77.69,77.69,77.69,77.69,65
336,77.7,77.7,77.7,77.7,130
387,77.8,77.8,77.7,77.7,121
390,78.5,78.5,78.5,78.5,117
394,78.68,78.68,78.68,78.68,499
413,78.7,78.7,78.7,78.7,5
a1484841000,78.7,78.7,78.7,78.7,100
a1484928960,77.85,77.85,77.85,77.85,150
a1485168180,78.16,78.16,78.16,78.16,15
214,77,77,77,77,17
a1485268680,77.62,77.62,77.62,77.62,13
30,76.59,76.59,76.59,76.59,1412
93,76.96,76.96,76.96,76.96,139
a1485337740,79.41,79.41,79.41,79.41,1
71,78.25,78.25,78.25,78.25,48
82,79.1,79.1,79.1,79.1,48
83,79.1,79.1,79.1,79.1,102
357,79.1,79.76,79.1,79.76,9
394,79.54,79.54,79.54,79.54,3
a1485417900,79.95,79.95,79.95,79.95,60
201,79.97,79.97,79.97,79.97,640
207,79.97,79.97,79.97,79.97,200
a1485504300,79.75,79.75,79.75,79.75,13
6,79.74,79.74,79.74,79.74,16
208,79.12,79.12,79.12,79.12,13
388,78.51,78.51,78.51,78.51,300
485,78.19,78.19,78.19,78.19,29
a1485768600,76.95,76.95,76.95,76.95,30
395,76.16,76.16,76.16,76.16,75
"
