V3V
"EXCHANGE%3DETR
MARKET_OPEN_MINUTE=540
MARKET_CLOSE_MINUTE=1050
INTERVAL=60
COLUMNS=DATE,CLOSE,HIGH,LOW,OPEN,VOLUME
DATA=
TIMEZONE_OFFSET=60
a1484648760,5.774,5.774,5.774,5.774,450
17,5.66,5.66,5.66,5.66,50
23,5.643,5.66,5.643,5.66,3730
25,5.531,5.673,5.531,5.673,3300
65,5.61,5.61,5.61,5.61,1500
153,5.501,5.55,5.501,5.55,4000
226,5.55,5.55,5.55,5.55,261
274,5.58,5.58,5.58,5.58,99
299,5.503,5.503,5.503,5.503,500
353,5.55,5.55,5.55,5.55,2000
a1484739780,5.53,5.53,5.53,5.53,1200
25,5.503,5.503,5.503,5.503,2000
110,5.5,5.5,5.5,5.5,1676
118,5.5,5.5,5.5,5.5,132
241,5.5,5.5,5.5,5.5,1051
242,5.5,5.5,5.5,5.5,1141
a1484812980,5.571,5.571,5.571,5.571,100
40,5.558,5.558,5.558,5.558,250
125,5.45,5.45,5.45,5.45,250
126,5.606,5.606,5.54,5.54,900
209,5.599,5.599,5.599,5.599,360
334,5.598,5.598,5.598,5.598,134
418,5.352,5.352,5.352,5.352,300
a1484902380,5.463,5.463,5.463,5.463,100
23,5.464,5.464,5.463,5.463,1000
34,5.464,5.464,5.463,5.463,400
164,5.53,5.53,5.53,5.53,1
a1485159360,5.519,5.519,5.519,5.519,180
24,5.52,5.52,5.519,5.519,894
81,5.589,5.589,5.589,5.589,10
445,5.55,5.55,5.55,5.55,6
a1485250080,5.55,5.55,5.549,5.549,911
77,5.58,5.58,5.58,5.58,89
187,5.5,5.5,5.5,5.5,140
190,5.5,5.5,5.5,5.5,100
a1485338400,5.65,5.767,5.65,5.767,1293
1,5.686,5.686,5.686,5.686,80
133,5.8,5.8,5.749,5.749,2004
134,5.8,5.8,5.8,5.8,5926
141,5.8,5.8,5.8,5.8,1000
153,5.9,5.9,5.85,5.85,1500
158,5.8,5.801,5.8,5.801,1349
210,5.67,5.721,5.67,5.721,2500
246,5.8,5.8,5.8,5.8,88
294,5.8,5.8,5.8,5.8,30
312,5.661,5.661,5.661,5.661,533
324,5.638,5.661,5.638,5.661,3102
a1485425400,5.76,5.76,5.76,5.76,100
255,5.855,5.855,5.799,5.799,1250
380,5.846,5.846,5.846,5.846,715
a1485504180,5.92,5.92,5.92,5.92,1000
22,5.788,5.789,5.788,5.789,2000
24,5.751,5.751,5.751,5.751,448
26,5.74,5.74,5.74,5.74,2000
33,5.75,5.75,5.749,5.749,802
75,5.66,5.66,5.659,5.659,3000
77,5.66,5.66,5.659,5.659,941
124,5.571,5.572,5.571,5.572,1650
125,5.66,5.66,5.659,5.659,901
147,5.746,5.746,5.746,5.746,100
197,5.746,5.746,5.746,5.746,400
239,5.746,5.746,5.745,5.745,1244
305,5.746,5.746,5.746,5.746,100
390,5.611,5.611,5.611,5.611,500
394,5.61,5.611,5.61,5.611,1572
431,5.745,5.745,5.745,5.745,120
a1485763500,5.562,5.562,5.562,5.562,900
19,5.562,5.562,5.562,5.562,400
47,5.6,5.6,5.6,5.6,600
269,5.567,5.567,5.567,5.567,1800
333,5.561,5.566,5.561,5.566,500
337,5.561,5.561,5.561,5.561,200
383,5.7,5.7,5.699,5.699,1799
386,5.717,5.717,5.717,5.717,201
505,5.69,5.69,5.689,5.689,1750
"
