MED
"EXCHANGE%3DETR
MARKET_OPEN_MINUTE=540
MARKET_CLOSE_MINUTE=1050
INTERVAL=60
COLUMNS=DATE,CLOSE,HIGH,LOW,OPEN,VOLUME
DATA=
TIMEZONE_OFFSET=60
a1484655480,5.7,5.7,5.7,5.7,150
a1484733600,5.848,5.848,5.848,5.848,2000
a1484912040,5.8,5.8,5.8,5.8,400
155,5.839,5.84,5.829,5.829,5500
156,5.85,5.85,5.84,5.84,2500
241,5.85,5.85,5.85,5.85,400
244,5.85,5.85,5.85,5.85,300
254,5.803,5.803,5.803,5.803,800
a1485161460,5.821,5.821,5.821,5.821,100
251,5.831,5.831,5.831,5.831,800
331,5.831,5.831,5.831,5.831,100
a1485352740,5.865,5.865,5.85,5.85,140
a1485422040,5.793,5.793,5.793,5.793,417
11,5.907,5.907,5.859,5.859,1720
131,5.78,5.787,5.78,5.787,2785
135,5.711,5.711,5.711,5.711,1234
184,5.66,5.66,5.66,5.66,1576
250,5.77,5.77,5.77,5.77,100
391,5.77,5.784,5.77,5.784,2000
392,5.77,5.77,5.77,5.77,288
399,5.6,5.7,5.6,5.7,13173
400,5.6,5.6,5.6,5.6,1536
407,5.593,5.593,5.593,5.593,923
a1485508620,5.551,5.551,5.551,5.551,18
29,5.55,5.551,5.55,5.551,8000
58,5.55,5.55,5.55,5.55,800
232,5.537,5.55,5.537,5.55,1500
364,5.541,5.541,5.541,5.541,702
383,5.525,5.526,5.525,5.526,695
384,5.525,5.525,5.525,5.525,800
433,5.679,5.679,5.679,5.679,1010
a1485773040,5.525,5.526,5.525,5.526,1708
18,5.62,5.62,5.62,5.62,500
77,5.599,5.599,5.599,5.599,600
80,5.599,5.599,5.599,5.599,700
82,5.599,5.599,5.599,5.599,1400
87,5.588,5.588,5.588,5.588,1500
94,5.59,5.59,5.59,5.59,800
114,5.6,5.6,5.6,5.6,700
208,5.6,5.6,5.592,5.592,1368
245,5.631,5.631,5.631,5.631,5
265,5.62,5.62,5.62,5.62,1785
271,5.625,5.625,5.625,5.625,165
304,5.631,5.631,5.631,5.631,500
334,5.631,5.631,5.631,5.631,102
"
