KTF
"EXCHANGE%3DETR
MARKET_OPEN_MINUTE=540
MARKET_CLOSE_MINUTE=1050
INTERVAL=60
COLUMNS=DATE,CLOSE,HIGH,LOW,OPEN,VOLUME
DATA=
TIMEZONE_OFFSET=60
a1484642580,42.16,42.16,42.15,42.15,74
75,42.16,42.16,42.16,42.16,10
94,41.755,41.755,41.755,41.755,216
102,42.01,42.01,42.005,42.005,282
113,41.985,41.985,41.985,41.985,119
403,41.68,41.68,41.68,41.68,62
437,41.825,41.825,41.825,41.825,53
463,41.68,41.68,41.68,41.68,1
a1484726700,42,42,42,42,50
118,42.27,42.27,42.265,42.265,162
190,42,42.005,42,42.005,328
207,42.005,42.005,42.005,42.005,120
386,42.215,42.215,42.175,42.175,198
391,42.205,42.205,42.205,42.205,1
397,42.2,42.215,42.2,42.215,677
499,42.41,42.41,42.41,42.41,99
a1484813100,42.41,42.41,42.41,42.41,20
96,42.55,42.55,42.54,42.54,631
137,42.59,42.59,42.59,42.59,110
138,42.59,42.59,42.59,42.59,83
426,42.395,42.395,42.395,42.395,146
498,42.05,42.05,42.05,42.05,43
499,42.05,42.05,42.05,42.05,3
a1484903700,42.19,42.19,42.18,42.18,325
76,41.555,41.755,41.555,41.755,138
103,41.445,41.66,41.445,41.66,804
328,42.295,42.295,42.295,42.295,117
335,42.405,42.405,42.405,42.405,126
343,42.42,42.42,42.42,42.42,688
a1485158700,41.805,41.805,41.805,41.805,470
170,42.095,42.095,42.095,42.095,89
175,42.095,42.095,42.095,42.095,74
253,41.66,42.1,41.66,42.1,94
286,42.09,42.09,42.09,42.09,47
288,42.09,42.09,42.09,42.09,102
389,41.905,41.905,41.905,41.905,198
391,42.005,42.005,42.005,42.005,48
400,41.905,41.905,41.905,41.905,2
406,41.735,41.735,41.735,41.735,84
439,41.58,41.58,41.58,41.58,99
442,41.58,41.58,41.58,41.58,1901
a1485247860,42.095,42.095,42.095,42.095,341
72,42.095,42.095,42.095,42.095,82
141,41.72,41.72,41.72,41.72,58
348,41.83,41.83,41.83,41.83,423
424,41.805,41.805,41.805,41.805,70
a1485331500,42.1,42.1,42.1,42.1,120
190,42.095,42.095,42.095,42.095,10
390,42.035,42.035,42.035,42.035,100
404,42.075,42.075,42.075,42.075,10
432,41.99,41.99,41.99,41.99,10
482,42.1,42.1,42.1,42.1,92
a1485417900,41.6,41.6,41.6,41.6,1
59,42.535,42.535,42.535,42.535,45
65,42.54,42.54,42.535,42.535,197
226,42.07,42.07,42.07,42.07,500
402,42.055,42.06,42.055,42.06,207
489,42.14,42.14,42.14,42.14,301
496,42.165,42.165,42.155,42.155,71
a1485509580,41.625,41.625,41.625,41.625,410
338,41.405,41.405,41.405,41.405,54
380,41.36,41.36,41.36,41.36,411
a1485765480,41.14,41.14,41.14,41.14,122
68,41.13,41.145,41.13,41.145,250
153,41.38,41.38,41.38,41.38,14
156,41.38,41.38,41.38,41.38,118
247,41.155,41.155,41.155,41.155,400
367,41.5,41.5,41.5,41.5,3711
452,41.555,41.555,41.555,41.555,81
"
