HMSB
"EXCHANGE%3DETR
MARKET_OPEN_MINUTE=540
MARKET_CLOSE_MINUTE=1050
INTERVAL=60
COLUMNS=DATE,CLOSE,HIGH,LOW,OPEN,VOLUME
DATA=
TIMEZONE_OFFSET=60
a1484640300,25.475,25.475,25.475,25.475,300
19,25.47,25.47,25.47,25.47,300
83,25.685,25.685,25.685,25.685,200
114,25.655,25.655,25.655,25.655,20
159,25.685,25.685,25.685,25.685,100
287,25.72,25.72,25.72,25.72,568
288,25.72,25.72,25.72,25.72,2282
295,25.77,25.77,25.77,25.77,400
357,25.75,25.75,25.75,25.75,20
448,25.855,25.855,25.855,25.855,20
485,25.795,25.795,25.795,25.795,200
a1484726700,25.84,25.84,25.84,25.84,540
132,25.805,25.805,25.805,25.805,40
141,25.88,25.88,25.88,25.88,20
440,25.885,25.885,25.885,25.885,20
455,25.82,25.82,25.82,25.82,260
457,25.82,25.82,25.82,25.82,90
470,25.76,25.76,25.76,25.76,400
503,25.975,25.975,25.975,25.975,175
a1484831940,25.7,25.7,25.7,25.7,125
154,25.6,25.6,25.6,25.6,20
162,25.55,25.55,25.55,25.55,200
a1484900040,25.5,25.5,25.5,25.5,190
16,25.45,25.45,25.45,25.45,100
159,25.5,25.5,25.5,25.5,400
256,25.42,25.42,25.42,25.42,250
307,25.465,25.465,25.465,25.465,63
352,25.47,25.47,25.47,25.47,320
355,25.47,25.47,25.47,25.47,120
361,25.45,25.46,25.45,25.46,200
402,25.545,25.545,25.545,25.545,20
454,25.49,25.49,25.49,25.49,6
482,25.5,25.5,25.5,25.5,200
483,25.44,25.44,25.44,25.44,6
a1485158700,25.325,25.325,25.325,25.325,53
1,25.25,25.25,25.25,25.25,640
14,25.2,25.2,25.2,25.2,500
56,25.2,25.2,25.2,25.2,3784
58,25.22,25.22,25.21,25.21,216
64,25.15,25.15,25.15,25.15,250
71,25.17,25.17,25.17,25.17,200
104,25.16,25.16,25.16,25.16,100
154,25.04,25.04,25.04,25.04,266
156,25.04,25.04,25.04,25.04,84
157,25,25,25,25,1890
158,24.94,24.94,24.94,24.94,410
186,24.975,24.975,24.975,24.975,15
338,24.87,24.87,24.87,24.87,80
352,24.81,24.81,24.81,24.81,40
362,24.85,24.85,24.85,24.85,24
377,24.79,24.79,24.79,24.79,2
397,24.85,24.85,24.85,24.85,135
426,24.875,24.875,24.87,24.87,81
431,24.86,24.86,24.86,24.86,100
458,24.81,24.81,24.81,24.81,60
466,24.81,24.81,24.81,24.81,250
490,24.73,24.73,24.67,24.67,735
501,24.875,24.875,24.875,24.875,117
a1485245100,24.77,24.77,24.77,24.77,330
29,24.75,24.75,24.75,24.75,79
78,24.735,24.735,24.735,24.735,470
137,24.76,24.76,24.76,24.76,225
152,24.66,24.685,24.66,24.685,3275
164,24.67,24.67,24.67,24.67,200
171,24.71,24.71,24.7,24.7,1000
202,24.57,24.6,24.57,24.6,180
220,24.535,24.54,24.535,24.54,500
229,24.615,24.615,24.615,24.615,150
306,24.65,24.65,24.65,24.65,100
460,24.645,24.645,24.645,24.645,240
463,24.71,24.71,24.71,24.71,25
485,24.73,24.73,24.73,24.73,400
492,24.67,24.67,24.67,24.67,25
a1485331500,24.85,24.85,24.85,24.85,200
27,25,25,25,25,121
189,25.35,25.35,25.35,25.35,400
254,25.275,25.275,25.275,25.275,500
463,25.31,25.31,25.31,25.31,27
469,25.29,25.29,25.29,25.29,100
492,25.26,25.26,25.26,25.26,27
a1485417900,24.865,24.865,24.865,24.865,300
20,25.1,25.1,25.1,25.1,20
48,24.875,24.885,24.875,24.885,600
64,25.02,25.02,25.02,25.02,400
139,25.03,25.03,25.03,25.03,1000
154,24.97,24.97,24.97,24.97,100
187,25.04,25.04,25.04,25.04,200
308,24.98,24.98,24.98,24.98,80
424,24.905,24.905,24.905,24.905,240
460,24.855,24.855,24.855,24.855,100
463,24.89,24.89,24.89,24.89,27
492,24.85,24.85,24.85,24.85,27
494,24.895,24.895,24.895,24.895,81
a1485504300,24.815,24.815,24.815,24.815,400
16,24.86,24.86,24.86,24.86,200
38,24.8,24.8,24.8,24.8,100
76,24.71,24.71,24.71,24.71,200
113,24.675,24.675,24.675,24.675,26
136,24.66,24.66,24.66,24.66,1100
143,24.66,24.66,24.66,24.66,900
241,24.72,24.72,24.72,24.72,200
253,24.735,24.735,24.735,24.735,40
291,24.715,24.715,24.715,24.715,400
303,24.695,24.695,24.695,24.695,150
463,24.81,24.81,24.81,24.81,19
492,24.725,24.725,24.725,24.725,19
a1485763500,24.82,24.82,24.82,24.82,303
23,24.82,24.82,24.82,24.82,200
126,24.89,24.89,24.89,24.89,80
142,24.89,24.89,24.89,24.89,450
203,24.86,24.86,24.86,24.86,810
224,24.86,24.86,24.86,24.86,190
287,24.975,24.975,24.975,24.975,55
323,25.035,25.035,25.035,25.035,100
332,24.98,24.98,24.98,24.98,25
337,24.985,24.985,24.985,24.985,250
341,24.935,24.935,24.935,24.935,40
438,24.935,24.935,24.935,24.935,75
481,25.1,25.1,25.1,25.1,600
493,25.025,25.025,25.025,25.025,100
"
