AP2
"EXCHANGE%3DETR
MARKET_OPEN_MINUTE=540
MARKET_CLOSE_MINUTE=1050
INTERVAL=60
COLUMNS=DATE,CLOSE,HIGH,LOW,OPEN,VOLUME
DATA=
TIMEZONE_OFFSET=60
a1484647620,31.55,31.55,31.55,31.55,408
13,31.825,31.825,31.825,31.825,100
269,31.31,31.31,31.31,31.31,50
353,31.4,31.4,31.4,31.4,32
a1484838540,32.085,32.085,32.08,32.08,228
55,31.92,31.925,31.92,31.925,209
61,31.875,31.885,31.875,31.885,10
63,31.875,31.875,31.875,31.875,1
a1484917260,31.97,31.97,31.97,31.97,150
a1485163980,31.285,31.285,31.285,31.285,375
a1485245100,31.075,31.075,31.075,31.075,300
95,31.4,31.4,31.4,31.4,140
459,31.74,31.74,31.74,31.74,17
a1485333840,31.6,31.8,31.6,31.8,544
1,31.6,31.6,31.6,31.6,722
35,31.81,31.81,31.81,31.81,80
108,31.5,31.535,31.5,31.535,100
413,31.9,31.9,31.9,31.9,500
a1485429840,32.31,32.31,32.31,32.31,10
202,31.9,31.9,31.9,31.9,225
297,32.11,32.11,32.11,32.11,10
303,32.085,32.085,32.085,32.085,18
a1485527280,31.94,31.94,31.94,31.94,544
85,32.425,32.425,32.42,32.42,600
95,32.38,32.38,32.38,32.38,100
a1485763500,32.95,32.95,32.8,32.8,3540
7,32.9,32.9,32.9,32.9,500
28,33.2,33.2,33.2,33.2,500
51,33.23,33.23,33.23,33.23,200
117,32.9,32.9,32.9,32.9,195
119,32.9,32.9,32.9,32.9,300
374,32.935,32.935,32.92,32.92,84
375,32.94,32.94,32.94,32.94,7
392,32.32,32.32,32.32,32.32,250
395,32.35,32.35,32.35,32.35,25
432,31.57,31.57,31.57,31.57,200
"
