SHWK
"EXCHANGE%3DETR
MARKET_OPEN_MINUTE=540
MARKET_CLOSE_MINUTE=1050
INTERVAL=60
COLUMNS=DATE,CLOSE,HIGH,LOW,OPEN,VOLUME
DATA=
TIMEZONE_OFFSET=60
a1484660760,5.021,5.021,5.021,5.021,500
29,5.09,5.091,5.09,5.091,1300
155,5.091,5.091,5.091,5.091,81
158,5.091,5.091,5.091,5.091,162
a1484834520,5.044,5.044,5.044,5.044,490
a1484903220,5.298,5.298,5.298,5.298,188
124,5.021,5.021,5.021,5.021,377
402,5.021,5.021,5.021,5.021,100
a1485158580,5.02,5.02,5.02,5.02,80
46,5.02,5.02,5.02,5.02,200
a1485265860,5.055,5.055,5.055,5.055,1000
a1485356940,5.12,5.12,5.12,5.12,100
a1485445920,5.061,5.061,5.061,5.061,100
a1485773340,5.116,5.117,5.116,5.117,1237
337,5.116,5.116,5.116,5.116,2000
"
