INW1
"EXCHANGE%3DETR
MARKET_OPEN_MINUTE=540
MARKET_CLOSE_MINUTE=1050
INTERVAL=60
COLUMNS=DATE,CLOSE,HIGH,LOW,OPEN,VOLUME
DATA=
TIMEZONE_OFFSET=60
a1484813100,0.58,0.58,0.58,0.58,300
441,0.5,0.5,0.5,0.5,6
a1485171840,0.5,0.5,0.5,0.5,2000
3,0.48,0.481,0.48,0.481,1884
a1485262320,0.529,0.529,0.529,0.529,1000
a1485336000,0.483,0.483,0.483,0.483,4
213,0.54,0.54,0.54,0.54,2000
a1485417900,0.551,0.551,0.551,0.551,1500
4,0.58,0.58,0.58,0.58,2000
163,0.55,0.55,0.55,0.55,8
166,0.619,0.619,0.619,0.619,8
307,0.55,0.55,0.55,0.55,66
a1485522900,0.55,0.551,0.55,0.551,12000
57,0.521,0.521,0.521,0.521,288
"
