VROS
"EXCHANGE%3DETR
MARKET_OPEN_MINUTE=540
MARKET_CLOSE_MINUTE=1050
INTERVAL=60
COLUMNS=DATE,CLOSE,HIGH,LOW,OPEN,VOLUME
DATA=
TIMEZONE_OFFSET=60
a1484733960,1.069,1.069,1.069,1.069,750
137,1.07,1.07,1.069,1.069,2735
148,1.09,1.09,1.089,1.089,5000
158,1.07,1.07,1.07,1.07,1265
173,1.07,1.07,1.07,1.07,1400
a1484820480,1.089,1.089,1.089,1.089,1
54,1.08,1.08,1.08,1.08,4000
71,1.1,1.1,1.08,1.08,4132
98,1.1,1.101,1.1,1.101,8138
118,1.101,1.101,1.101,1.101,1500
a1484903580,1.209,1.209,1.209,1.209,100
73,1.215,1.215,1.209,1.209,3130
75,1.2,1.2,1.2,1.2,1034
76,1.21,1.21,1.21,1.21,2000
101,1.2,1.2,1.2,1.2,3071
181,1.2,1.2,1.2,1.2,5895
a1485158580,1.17,1.17,1.17,1.17,1000
93,1.2,1.2,1.186,1.186,500
94,1.2,1.2,1.2,1.2,5000
113,1.2,1.2,1.2,1.2,5000
126,1.2,1.2,1.2,1.2,500
a1485250920,1.14,1.14,1.14,1.14,2000
2,1.138,1.138,1.138,1.138,500
64,1.099,1.099,1.099,1.099,500
66,1.071,1.071,1.071,1.071,515
96,1.1,1.1,1.1,1.1,10000
369,1.1,1.1,1.1,1.1,2005
370,1.1,1.1,1.1,1.1,3770
371,1.1,1.1,1.1,1.1,3000
a1485336300,1.1,1.1,1.1,1.1,500
4,1.1,1.1,1.1,1.1,725
a1485436500,1.081,1.081,1.081,1.081,375
a1485512400,1.081,1.081,1.081,1.081,420
260,1.135,1.135,1.135,1.135,5000
262,1.14,1.14,1.139,1.139,5000
263,1.12,1.12,1.12,1.12,5000
319,1.14,1.14,1.14,1.14,5000
325,1.14,1.14,1.14,1.14,5410
361,1.169,1.169,1.14,1.14,5000
a1485771060,1.13,1.131,1.13,1.131,7822
2,1.1,1.1,1.1,1.1,2178
237,1.15,1.15,1.15,1.15,1500
"
