NOAA
"EXCHANGE%3DETR
MARKET_OPEN_MINUTE=540
MARKET_CLOSE_MINUTE=1050
INTERVAL=60
COLUMNS=DATE,CLOSE,HIGH,LOW,OPEN,VOLUME
DATA=
TIMEZONE_OFFSET=60
a1484663880,4.423,4.423,4.423,4.423,1900
a1484728020,4.4,4.4,4.4,4.4,1500
37,4.385,4.385,4.385,4.385,10000
50,4.4,4.4,4.4,4.4,9
a1484829960,4.444,4.444,4.42,4.42,200
132,4.468,4.468,4.468,4.468,230
161,4.443,4.443,4.443,4.443,133
a1484912760,4.482,4.482,4.482,4.482,100
68,4.462,4.462,4.462,4.462,226
a1485168480,4.397,4.397,4.397,4.397,2500
59,4.389,4.389,4.389,4.389,300
a1485248400,4.26,4.26,4.26,4.26,300
99,4.317,4.317,4.317,4.317,250
330,4.279,4.279,4.279,4.279,132
334,4.309,4.309,4.308,4.308,5131
422,4.31,4.31,4.31,4.31,110
a1485331500,4.331,4.331,4.331,4.331,385
64,4.25,4.25,4.25,4.25,537
124,4.266,4.266,4.266,4.266,8
326,4.266,4.266,4.266,4.266,599
a1485436860,4.425,4.425,4.425,4.425,200
64,4.44,4.44,4.44,4.44,1124
84,4.45,4.45,4.45,4.45,599
87,4.45,4.45,4.45,4.45,1
107,4.45,4.45,4.45,4.45,14
114,4.45,4.45,4.45,4.45,1
173,4.447,4.447,4.447,4.447,1000
180,4.421,4.434,4.421,4.434,1000
a1485504300,4.426,4.43,4.426,4.43,1800
3,4.424,4.424,4.424,4.424,833
69,4.33,4.33,4.33,4.33,1000
93,4.322,4.322,4.322,4.322,1750
124,4.292,4.292,4.292,4.292,500
135,4.314,4.314,4.314,4.314,45
186,4.318,4.318,4.318,4.318,1000
200,4.307,4.307,4.307,4.307,500
382,4.29,4.29,4.29,4.29,214
413,4.351,4.351,4.351,4.351,230
478,4.333,4.333,4.333,4.333,147
483,4.344,4.344,4.344,4.344,72
501,4.358,4.358,4.358,4.358,7
503,4.381,4.381,4.381,4.381,4
a1485765420,4.31,4.31,4.31,4.31,786
50,4.258,4.258,4.258,4.258,321
52,4.291,4.291,4.291,4.291,1000
65,4.304,4.304,4.304,4.304,300
177,4.312,4.312,4.312,4.312,351
224,4.303,4.303,4.303,4.303,270
359,4.303,4.303,4.303,4.303,25
360,4.303,4.303,4.303,4.303,1
430,4.227,4.227,4.227,4.227,600
"
