EDG
"EXCHANGE%3DETR
MARKET_OPEN_MINUTE=540
MARKET_CLOSE_MINUTE=1050
INTERVAL=60
COLUMNS=DATE,CLOSE,HIGH,LOW,OPEN,VOLUME
DATA=
TIMEZONE_OFFSET=60
a1484640300,3.364,3.364,3.364,3.364,1000
40,3.38,3.38,3.38,3.38,333
189,3.379,3.379,3.379,3.379,120
200,3.38,3.38,3.38,3.38,848
400,3.34,3.34,3.34,3.34,305
417,3.354,3.354,3.354,3.354,300
a1484755860,3.37,3.37,3.37,3.37,999
11,3.407,3.407,3.407,3.407,420
a1484839620,3.249,3.249,3.249,3.249,2999
8,3.249,3.249,3.249,3.249,1
52,3.255,3.255,3.255,3.255,6240
a1485160260,3.2,3.2,3.2,3.2,1974
29,3.2,3.2,3.2,3.2,1026
30,3.2,3.2,3.2,3.2,1974
a1485268260,3.34,3.34,3.34,3.34,499
2,3.325,3.325,3.325,3.325,1115
3,3.34,3.34,3.34,3.34,1
9,3.365,3.365,3.365,3.365,1020
a1485351540,3.239,3.239,3.239,3.239,3000
91,3.202,3.202,3.202,3.202,500
a1485417900,3.294,3.294,3.294,3.294,280
397,3.259,3.259,3.259,3.259,139
a1485504300,3.135,3.135,3.135,3.135,1000
79,3.087,3.087,3.087,3.087,500
84,3.125,3.125,3.125,3.125,1798
425,3.18,3.18,3.18,3.18,8879
426,3.18,3.18,3.18,3.18,1
447,3.2,3.2,3.2,3.2,1119
464,3.2,3.2,3.2,3.2,1
473,3.235,3.235,3.235,3.235,2500
"
